"","X","site_unique","green","brown","bare","other","error","site_location_name","visit_start_date","time","pv_filter","npv_filter","bs_filter","pv_filter_percentile","npv_filter_percentile","bs_filter_percentile"
"844",899,"WAAMUR0001-58946",39.1,29.5,31.4,NA,4,"WAAMUR0001","2021-06-26","2021-06-24",11.0046217101879,53.6744811427373,34.0815618231514,0.36013986013986,0.827505827505827,0.505827505827506
"845",900,"WAAMUR0002-58510",33.3,32.4,34.4,NA,4,"WAAMUR0002","2016-10-01","2016-09-30",7.80148442888265,46.5324514494724,44.1803345261484,0.274738067520373,0.10360884749709,0.90454016298021
"846",901,"WAAMUR0002-58976",36.1,31.9,32,NA,4,"WAAMUR0002","2021-06-27","2021-06-24",8.76850955977873,52.4741726060677,37.4343035957732,0.351571594877765,0.743888242142026,0.533178114086147
"847",902,"WAAMUR0003-58755",29.1,18.5,52,0.4,0,"WAAMUR0003","2019-08-21","2019-08-19",14.6824876913661,41.4903471232235,42.289675879127,0.740021574973031,0.226537216828479,0.478964401294498
"848",903,"WAAMUR0004-58813",23,8.8,68.2,NA,4,"WAAMUR0004","2019-08-22","2019-08-19",17.762482486551,36.3090569131537,44.4059257306095,0.903191489361702,0.261702127659574,0.369148936170213
"849",904,"WAAMUR0005-58761",28.5,12.7,58.5,0.3,0,"WAAMUR0005","2019-08-22","2019-08-19",8.66617484838577,32.1585882813389,57.9871935113616,0.764080765143464,0.166843783209352,0.687566418703507
"850",905,"WAAMUR0006-58763",10.8,37.1,52,0.1,0,"WAAMUR0006","2019-08-23","2019-08-19",10.6844091431503,40.7488758381146,47.2353007068242,0.771305285868393,0.0949298813376483,0.691477885652643
"851",906,"WAAMUR0007-58812",49.8,11,39.2,NA,4,"WAAMUR0007","2019-08-23","2019-08-19",20.1074291168486,44.991548900682,33.5730246331892,0.846971307120085,0.297555791710946,0.312433581296493
"852",907,"WAAMUR0008-58765",14.6,11.1,74.1,0.3,0,"WAAMUR0008","2019-08-24","2019-08-27",7.21799094047791,35.8941083777788,55.44245078497,0.656554712892741,0.265438786565547,0.666305525460455
"853",908,"WAAMUR0028-53572",44.9,21.9,33,0.3,0,"WAAMUR0028","2014-08-17","2014-08-16",13.5057401318991,42.5375385708139,42.4591190543139,0.771968854282536,0.353726362625139,0.422691879866518
"854",909,"WAAMUR0028-59009",35.7,24.2,39.6,0.5,0,"WAAMUR0028","2021-07-03","2021-07-02",18.3602821598558,48.8437536609209,31.429809938034,0.968854282536151,0.826473859844271,0.014460511679644
"855",910,"WAAMUR0029-53573",42.8,36.2,20.6,0.4,0,"WAAMUR0029","2014-08-19","2014-08-16",9.59452364483995,48.3212810124462,40.6467352958208,0.642619311875694,0.530521642619312,0.347391786903441
"856",911,"WAAMUR0029-59010",35,27.6,37.4,0,0,"WAAMUR0029","2021-07-02","2021-07-02",17.5528184876662,48.0212127308842,33.0279058686921,0.975582685904551,0.491675915649279,0.0321864594894562
"857",912,"WAAMUR0030-53464",37.2,33.9,28.9,NA,4,"WAAMUR0030","2014-03-27","2014-03-25",15.7513856112904,40.9550785901344,41.7556236333264,0.873626373626374,0.2,0.336263736263736
"858",913,"WAAMUR0030-58978",26.5,23.8,49.7,NA,4,"WAAMUR0030","2021-07-03","2021-07-02",21.0657151926028,40.0960480724025,37.3366689364616,0.992307692307692,0.151648351648352,0.0978021978021978
"859",914,"WAAMUR0031-53465",46.1,26.1,27.6,0.1,0,"WAAMUR0031","2014-03-28","2014-03-25",11.4435417214347,47.1938858664485,39.916833383329,0.746961325966851,0.521546961325967,0.292817679558011
"860",915,"WAAMUR0031-58979",37.5,19,42.5,1,0,"WAAMUR0031","2021-07-02","2021-07-02",17.3882758280565,46.6067735223083,34.475789281233,0.967955801104972,0.435359116022099,0.0607734806629834
"861",916,"WAANOK0001-58752",38,25.7,36,0.2,0,"WAANOK0001","2019-06-27","2019-06-29",22.6209578019283,54.7833158023056,21.3799046436222,0.317073170731707,0.426248548199768,0.843205574912892
"862",917,"WAANOK0002-58754",37,32.3,30.7,NA,4,"WAANOK0002","2019-06-28","2019-06-29",24.8515892503016,54.3378590904552,19.5254833826376,0.374141876430206,0.459954233409611,0.754004576659039
"863",918,"WAANOK0003-58773",53.2,35.3,11.3,0.2,0,"WAANOK0003","2019-06-28","2019-06-29",31.95614850891,56.3140028634627,10.5257018187074,0.19290465631929,0.901330376940133,0.580931263858093
"864",919,"WAANOK0004-58756",92.3,7,0.7,NA,4,"WAANOK0004","2019-06-29","2019-06-29",36.5938200189848,54.7327469228316,7.50934970086561,0.509692132269099,0.775370581527936,0.384264538198404
"865",920,"WAANOK0005-58746",58.3,11.1,30.6,NA,4,"WAANOK0005","2019-06-29","2019-06-29",20.4583288228769,54.8063026369833,23.4430167355829,0.165317919075145,0.70635838150289,0.730635838150289
"866",921,"WAANOK0006-58753",61,31.9,7.1,NA,4,"WAANOK0006","2019-06-30","2019-06-29",34.7048259516793,54.0724529946995,9.86614933357638,0.308295964125561,0.766816143497758,0.532511210762332
"867",922,"WAANOK0007-58762",50.8,38.9,10.2,0.1,0,"WAANOK0007","2019-07-01","2019-06-29",26.8161568050073,56.2989249484521,15.6390684650723,0.339100346020761,0.799307958477509,0.644752018454441
"868",923,"WAANOK0008-58744",76.9,14.9,7.1,1.1,0,"WAANOK0008","2019-07-01","2019-06-29",32.0765020772094,57.5610260980763,9.15700499878382,0.423076923076923,0.883484162895928,0.416289592760181
"869",924,"WAANUL0001-56966",32.7,35.1,32.2,NA,4,"WAANUL0001","2014-06-29","2014-06-25",22.2221135872532,38.2176666440405,38.0192492052297,0.96700143472023,0.0961262553802009,0.238163558106169
"870",925,"WAANUL0002-56945",31.8,40.3,27.8,0.1,0,"WAANUL0002","2014-06-29","2014-06-25",23.3136037224,44.4668520935679,30.8226653368689,0.960839160839161,0.233566433566434,0.205594405594406
"871",926,"WAANUL0003-56946",29.4,44.2,26.3,0.1,0,"WAANUL0003","2014-07-01","2014-07-02",19.5524015458197,45.5801570720233,33.4430492108461,0.911724137931034,0.402758620689655,0.24
"872",927,"WAANUL0004-56967",25.3,46.3,28.3,NA,4,"WAANUL0004","2014-07-02","2014-07-03",21.0558193763954,40.339936339985,37.216097988693,0.969444444444444,0.388888888888889,0.130555555555556
"873",928,"WAANUL0005-56931",37.4,33.8,28.8,NA,4,"WAANUL0005","2014-09-05","2014-09-06",14.8658060828849,47.8561871720602,35.7579490158604,0.770833333333333,0.569010416666667,0.282552083333333
"874",929,"WAANUL0006-56929",31.9,41.3,26.7,0.1,0,"WAANUL0006","2014-09-06","2014-09-06",18.2848820426193,37.8986764525408,42.3973164606228,0.884816753926702,0.209424083769634,0.332460732984293
"875",930,"WAANUL0007-56932",33.4,49,17.6,NA,4,"WAANUL0007","2014-09-07","2014-09-06",26.1634696572738,43.9227261902119,28.5515739678236,0.917312661498708,0.423772609819121,0.151162790697674
"876",931,"WAANUL0008-56933",10.1,54.6,34.7,0.7,0,"WAANUL0008","2014-09-07","2014-09-06",7.98521663447955,34.9315303559552,55.4835767140405,0.586297760210804,0.160737812911726,0.805006587615283
"877",932,"WAANUL0009-56934",18.8,70.2,10.8,0.2,0,"WAANUL0009","2014-09-08","2014-09-06",11.1548501807773,42.1846313516142,45.2232945073435,0.653792134831461,0.0231741573033708,0.935393258426966
"878",933,"WAAPIL0001-57619",61.5,15,23.6,NA,4,"WAAPIL0001","2015-04-28","2015-04-27",31.270775586107,44.9424729049461,22.2608187839078,0.964516129032258,0.736774193548387,0.0567741935483871
"879",934,"WAAPIL0001-58982",48.1,10.8,41.1,NA,4,"WAAPIL0001","2021-07-04","2021-07-07",24.0175399221774,40.1857103984907,33.9940703854051,0.858709677419355,0.370322580645161,0.207096774193548
"880",935,"WAAPIL0002-57620",51.5,28.1,20.4,NA,4,"WAAPIL0002","2015-04-30","2015-05-04",16.481338517199,51.0886480136658,31.0808007162196,0.570539419087137,0.796680497925311,0.268672199170124
"881",936,"WAAPIL0003-57601",2.5,13.9,83.7,NA,4,"WAAPIL0003","2015-08-30","2015-08-31",1.70026413215242,32.419388815514,64.0993800832715,0.116600790513834,0.0266798418972332,0.973320158102767
"882",937,"WAAPIL0004-57085",28.2,21.3,50.4,0.1,0,"WAAPIL0004","2015-08-30","2015-09-01",4.46391427317339,49.3762172811635,44.6726544493998,0.508676789587852,0.406724511930586,0.709327548806941
"883",938,"WAAPIL0004-58998",56,15,26.5,2.5,0,"WAAPIL0004","2021-06-24","2021-06-28",10.2307754868252,66.9555179903025,21.5494987351485,0.709327548806941,0.972885032537961,0.0976138828633406
"884",939,"WAAPIL0005-57618",76.8,20.7,2.5,NA,4,"WAAPIL0005","2015-08-31","2015-09-01",50.9526256603311,37.5862761877428,9.88324334657422,0.491228070175439,0.638802889576883,0.374613003095975
"885",940,"WAAPIL0006-57600",33,20.5,46.4,0.1,0,"WAAPIL0006","2015-09-01","2015-09-01",5.62654601150602,48.2660308391833,44.6450078046697,0.183299389002037,0.443991853360489,0.816700610997963
"886",941,"WAAPIL0007-57602",62.3,16,21.6,0.1,0,"WAAPIL0007","2015-09-01","2015-09-01",14.2171698692505,43.2755517022551,40.9055501211365,0.383229383229383,0.602217602217602,0.53984753984754
"887",942,"WAAPIL0008-57605",43.2,18.9,37.9,NA,4,"WAAPIL0008","2015-09-02","2015-09-01",12.451305018509,53.9840772694717,32.1351945268306,0.746031746031746,0.808465608465608,0.22010582010582
"888",943,"WAAPIL0009-57606",50.2,33.2,16.6,NA,4,"WAAPIL0009","2015-09-02","2015-09-01",22.9838147838766,42.8634380302884,32.66537816464,0.716402116402116,0.605291005291005,0.324867724867725
"889",944,"WAAPIL0010-57607",30.4,12.4,57.2,NA,4,"WAAPIL0010","2015-09-03","2015-09-01",17.8605842042348,30.5684944570348,49.611446345185,0.824485373781148,0.174431202600217,0.555796316359697
"890",945,"WAAPIL0011-57608",27.4,11.1,61.4,0.1,0,"WAAPIL0011","2015-09-04","2015-09-01",13.2768675505862,39.1607356503492,45.8404300630603,0.87018701870187,0.0803080308030803,0.401540154015402
"891",946,"WAAPIL0012-57609",47.1,7.5,45.3,NA,4,"WAAPIL0012","2015-09-05","2015-09-02",20.2855799761926,34.3648962128696,43.5275696376317,0.819855884707766,0.603682946357086,0.258606885508407
"892",947,"WAAPIL0012-58983",41.8,8.4,49.8,NA,4,"WAAPIL0012","2021-07-02","2021-06-30",22.424121992331,32.3903218814161,43.235908760771,0.914331465172138,0.489191353082466,0.248198558847078
"893",948,"WAAPIL0013-57610",49,9.1,41.8,0.1,0,"WAAPIL0013","2015-09-05","2015-09-01",21.4881170777833,42.3601375518427,34.4764358524323,0.863604732080724,0.522616562282533,0.258176757132916
"894",949,"WAAPIL0013-58999",41.1,3.9,54.8,0.3,0,"WAAPIL0013","2021-07-01","2021-06-29",22.8897258382632,39.3401323680813,36.034059775586,0.902574808629088,0.321503131524008,0.308977035490605
"895",950,"WAAPIL0014-57611",45,39.1,15.7,0.2,0,"WAAPIL0014","2015-09-06","2015-09-09",22.6415685355984,48.7174592927405,27.171964399233,0.889548693586698,0.748218527315915,0.124703087885986
"896",951,"WAAPIL0014-58984",45.3,20.9,33.8,0,0,"WAAPIL0014","2021-07-03","2021-06-29",17.1615520174986,49.3127273268454,32.3046662034793,0.745843230403801,0.800475059382423,0.237529691211401
"897",952,"WAAPIL0015-57613",61.6,13.9,24.6,NA,4,"WAAPIL0015","2015-09-06","2015-09-09",17.8005682777101,47.4135985425297,33.4415704492143,0.806550665301945,0.611054247697032,0.21596724667349
"898",953,"WAAPIL0016-57615",79.2,13,7.7,0.1,0,"WAAPIL0016","2015-09-07","2015-09-09",44.4547471972858,36.9830568106543,16.902020200209,0.905544147843943,0.0924024640657084,0.247775496235455
"899",954,"WAAPIL0017-57616",48,9.5,42.5,NA,4,"WAAPIL0017","2015-09-08","2015-09-10",17.229986361731,41.583060532139,39.749924056285,0.868675995694295,0.378902045209903,0.381054897739505
"900",955,"WAAPIL0017-59000",33.7,3.7,62.7,NA,4,"WAAPIL0017","2021-06-29","2021-06-30",18.3677621342152,36.3182495926418,43.5327807204173,0.902045209903122,0.18729817007535,0.530678148546824
"901",956,"WAAPIL0018-57617",68.2,18.4,13.4,NA,4,"WAAPIL0018","2015-09-08","2015-09-10",29.5479153355002,50.7543029054831,18.4215984820238,0.779082177161153,0.484525080042689,0.307363927427962
"902",957,"WAAPIL0018-59001",48.9,27.8,23.3,NA,4,"WAAPIL0018","2021-06-30","2021-06-30",19.9693229027565,52.3048128342168,26.4758720811313,0.510138740661686,0.547491995731057,0.617929562433298
"903",958,"WAAPIL0019-57614",28.3,13.8,57.9,NA,4,"WAAPIL0019","2015-09-09","2015-09-10",17.8262795248089,31.7394044048744,48.5961335014427,0.868365180467091,0.132696390658174,0.331210191082803
"904",959,"WAAPIL0019-58985",26.3,14,59.7,NA,4,"WAAPIL0019","2021-06-29","2021-06-30",17.1381553993406,35.5913741479407,45.4481743980691,0.840764331210191,0.514861995753715,0.225053078556263
"905",960,"WAAPIL0020-58032",21.6,13.5,65,NA,4,"WAAPIL0020","2016-07-28","2016-07-25",4.97320836147933,38.8739416808472,54.6319951826153,0.147245762711864,0.25,0.86864406779661
"906",961,"WAAPIL0021-58034",21.5,15.3,63.1,0.1,0,"WAAPIL0021","2016-07-28","2016-07-25",8.34339124927236,42.9813488884632,47.005340720504,0.280261723009815,0.252998909487459,0.859323882224646
"907",962,"WAAPIL0022-58035",37.6,30,32.4,NA,4,"WAAPIL0022","2016-07-29","2016-07-25",24.5829235147028,42.6623910307732,31.170445491199,0.307775377969762,0.398488120950324,0.754859611231101
"908",963,"WAAPIL0023-58036",41.6,19.8,38.6,0,0,"WAAPIL0023","2016-07-31","2016-08-03",24.6234878720211,47.7069097733405,26.262068392613,0.840834248079034,0.749725576289791,0.145993413830955
"909",964,"WAAPIL0023-59002",57.9,10.9,30.9,0.3,0,"WAAPIL0023","2021-07-01","2021-06-30",15.0011717140585,48.1782896913996,35.494193764516,0.468715697036224,0.781558726673985,0.424807903402854
"910",965,"WAAPIL0024-58040",27.4,15.4,57.1,NA,4,"WAAPIL0024","2016-08-01","2016-08-03",16.6597321779017,30.6869116211512,50.743852526521,0.868675995694295,0.393972012917115,0.268030139935414
"911",966,"WAAPIL0024-58986",33.8,11.7,54.6,NA,4,"WAAPIL0024","2021-06-30","2021-06-30",6.1321620901636,29.9710574793314,61.9969445011754,0.176533907427341,0.327233584499462,0.785791173304629
"912",967,"WAAPIL0025-58043",54.4,25.6,20,0,0,"WAAPIL0025","2016-08-02","2016-08-04",22.8117613693149,46.9453636709406,28.8283171936379,0.663551401869159,0.447429906542056,0.385514018691589
"913",968,"WAAPIL0025-59003",72.6,19.2,7.7,0.5,0,"WAAPIL0025","2021-06-25","2021-06-23",34.2464589074445,42.2016920128312,22.1714090862665,0.955023364485981,0.0835280373831776,0.130257009345794
"914",969,"WAAPIL0026-58044",19,19.4,61.6,0,0,"WAAPIL0026","2016-08-02","2016-08-03",14.529414857586,38.4317354472096,45.4103656920927,0.892504357931435,0.616502033701336,0.183033120278908
"915",970,"WAAPIL0026-59004",27.1,13.6,59.2,0.1,0,"WAAPIL0026","2021-06-28","2021-06-30",9.13290988741591,34.8428708425014,54.3971019571011,0.643811737361999,0.331783846600814,0.629285299244625
"916",971,"WAAPIL0027-58041",19.5,9.1,71.4,0,0,"WAAPIL0027","2016-08-03","2016-08-04",21.8768240070147,33.2441938052121,43.1413841169358,0.973605278944211,0.13377324535093,0.396520695860828
"917",972,"WAAPIL0027-58987",41.6,11.1,45.4,1.9,0,"WAAPIL0027","2021-06-26","2021-06-23",13.5362375525709,42.3438573606548,42.5553549432417,0.700659868026395,0.533893221355729,0.364127174565087
"918",973,"WAAPIL0028-58042",21.5,11.6,66.9,NA,4,"WAAPIL0028","2016-08-03","2016-08-03",15.1071236084963,29.4844968817334,53.6727978268237,0.773656320968963,0.207418622255867,0.647993943981832
"919",974,"WAAPIL0028-58988",29.6,11.5,58.9,NA,4,"WAAPIL0028","2021-06-27","2021-06-30",13.2621569349104,33.4590992083202,51.6763468213855,0.427706283118849,0.595760787282362,0.461014383043149
"920",975,"WAAPIL0029-58045",41.1,35,24,0,0,"WAAPIL0029","2016-08-04","2016-08-04",18.6653357084213,47.7041877345659,32.2671343863116,0.28347280334728,0.402719665271967,0.819037656903766
"921",976,"WAAPIL0029-59005",58.7,21.8,19.3,0.2,0,"WAAPIL0029","2021-06-27","2021-06-30",30.2103835501287,47.3640223015573,20.9071188604069,0.817991631799163,0.367154811715481,0.187238493723849
"922",977,"WAAPIL0030-58057",42.8,15.4,41.8,NA,4,"WAAPIL0030","2016-08-05","2016-08-04",3.88290060517883,49.6654496513677,45.0502837692358,0.332351208014143,0.74366529169122,0.461402474955804
"923",978,"WAAPIL0031-58415",52.8,7.8,39.4,NA,4,"WAAPIL0031","2016-08-06","2016-08-03",12.3109865985389,58.4046054255255,27.997790815991,0.509433962264151,0.802441731409545,0.405105438401776
"924",979,"WAAPIL0032-58416",13.2,23,63.9,NA,4,"WAAPIL0032","2016-08-06","2016-08-03",1.23552702106019,38.450661872131,59.0954572681194,0.290465631929047,0.152993348115299,0.838137472283814
"925",980,"WAAPIL0033-58417",25.4,61.8,12.8,NA,4,"WAAPIL0033","2016-08-07","2016-08-03",2.2166973757324,51.4865507367467,44.8435478214619,0.0331858407079646,0.655973451327434,0.823008849557522
"926",981,"WAAPIL0034-58418",36.2,20.4,43.4,NA,4,"WAAPIL0034","2016-08-09","2016-08-12",9.00262688807446,45.8865777325461,43.6659212390571,0.189819724284199,0.900318133616119,0.246023329798515
"927",982,"WAAPIL0035-58419",37.4,15.6,46.9,NA,4,"WAAPIL0035","2016-08-09","2016-08-12",11.6324078398365,39.7604232712532,47.0307329409426,0.45668449197861,0.416042780748663,0.59144385026738
"928",983,"WAASWA0001-58029",53.4,45.6,0.9,0.1,0,"WAASWA0001","2016-09-02","2016-09-03",46.1968473113739,40.2163725019174,12.1023771003348,0.37037037037037,0.243961352657005,0.890499194847021
"929",984,"WAASWA0002-58030",61.3,37.8,0.8,0.1,0,"WAASWA0002","2016-09-03","2016-09-03",47.5607713124064,40.6116532814278,10.3662672500455,0.325487012987013,0.366071428571429,0.814123376623377
"930",985,"WAASWA0003-58031",73.2,25.9,0.9,NA,4,"WAASWA0003","2016-09-04","2016-09-04",59.1113540566204,25.9023033737497,13.2612772113878,0.376451077943615,0.0704809286898839,0.95273631840796
"931",986,"WAASWA0004-58499",61.6,34.9,3.6,NA,4,"WAASWA0004","2016-09-29","2016-10-05",44.7925209549436,44.1300166383557,9.67862568007968,0.479668049792531,0.521991701244813,0.601659751037344
"932",987,"WAAVIB0001-58494",56.9,32.8,10.3,NA,4,"WAAVIB0001","2016-06-05","2016-06-05",18.9600654279534,62.6768742748398,17.1451790192953,0.603139013452915,0.820627802690583,0.327354260089686
"933",988,"WAAVIB0001-59006",78,11.2,10.8,NA,4,"WAAVIB0001","2021-05-28","2021-05-26",16.1063483729868,72.8125509681128,9.8742007476513,0.56390134529148,0.90695067264574,0.193946188340807
"934",989,"WAAVIB0002-58497",35.3,14.5,50.1,0.1,0,"WAAVIB0002","2016-06-06","2016-06-05",16.5037871571129,53.0760638355373,29.0769474333672,0.483798882681564,0.41340782122905,0.673743016759777
"935",990,"WAAVIB0002-59007",27.2,21.9,50.7,0.2,0,"WAAVIB0002","2021-05-28","2021-05-26",14.0009666803764,52.6270291627798,31.9984801576085,0.36536312849162,0.385474860335196,0.757541899441341
"936",991,"WAAVIB0003-58500",59.3,32.2,8.5,0,0,"WAAVIB0003","2016-06-07","2016-06-05",46.9154762935652,42.7731030579264,8.88848986410772,0.898888888888889,0.278888888888889,0.234444444444444
"937",992,"WAAVIB0003-58989",57.6,31.3,11,0.1,0,"WAAVIB0003","2021-05-29","2021-05-26",39.9124384387482,47.4654303384883,11.1148758362364,0.585555555555556,0.538888888888889,0.41
"938",993,"WAAVIB0004-58504",68.9,23.3,7.6,0.2,0,"WAAVIB0004","2016-06-08","2016-06-05",41.4555088873912,49.4222700931605,7.91007951027183,0.756637168141593,0.640486725663717,0.116150442477876
"939",995,"WAAYAL0002-58818",47.4,21.9,30.7,NA,4,"WAAYAL0002","2019-07-29","2019-08-01",25.1846687883802,41.5542720609222,31.8846615716537,0.92125,0.02375,0.9725
"940",997,"WAAYAL0004-58820",67.3,27.6,5,NA,4,"WAAYAL0004","2019-07-30","2019-08-01",28.403239302024,44.2666458068869,25.8439785997569,0.890547263681592,0.041044776119403,0.940298507462687
"941",998,"WAAYAL0005-58781",62.9,14.8,22.4,NA,4,"WAAYAL0005","2019-07-30","2019-08-01",36.316087163605,32.0064779132069,30.3865981799373,0.933008526187576,0.0377588306942753,0.933008526187576
"942",999,"WAAYAL0006-58766",32.5,14.5,53,0.1,0,"WAAYAL0006","2019-08-26","2019-08-28",12.898591604472,50.6737277170638,35.0506242982971,0.855156431054461,0.06720741599073,0.370799536500579
"943",1000,"WAAYAL0007-58819",23.4,39.7,36.9,NA,4,"WAAYAL0007","2019-08-26","2019-08-28",16.6121254793999,38.6047139023256,43.4228232394812,0.821793416572077,0.0295119182746879,0.654937570942111
"944",1001,"WAAYAL0008-58814",37.7,17.3,44.9,0.1,0,"WAAYAL0008","2019-08-27","2019-08-28",18.1905535359631,50.8319592031872,29.8199172766395,0.827231121281464,0.227688787185355,0.312356979405034
"945",1002,"WAGCOO0001-53613",28.1,37.7,34.2,NA,4,"WAGCOO0001","2012-10-08","2012-10-06",26.3157686353854,45.1765390569116,27.1734961246144,0.721181556195965,0.606628242074928,0.274495677233429
"946",1003,"WAGCOO0002-53614",52.1,16.1,31.8,NA,4,"WAGCOO0002","2012-10-09","2012-10-06",10.589321030294,55.5619691028142,32.5053823997105,0.515681983953319,0.358862144420131,0.617797228300511
"947",1004,"WAGCOO0004-53615",35.9,49.2,14.9,NA,4,"WAGCOO0004","2012-10-10","2012-10-06",8.94252074972457,53.2682665162884,36.5008048289024,0.574382921947965,0.85657104736491,0.274182788525684
