"","soil.subsites.site_unique","soil.subsites.site_location_name","soil.subsites.site_location_visit_id","soil.subsites.subsite_id","soil.subsites.zone","soil.subsites.easting","soil.subsites.northing","soil.subsites.ten_to_twenty_barcode","soil.subsites.zero_to_ten_barcode","soil.subsites.twenty_to_thirty_barcode","soil.subsites.comments","soil.subsites.metagenomic_barcode"
"7950","WAAGVD0011-59062","WAAGVD0011",59062,"3",51,655035,6685445,"WAA056220","WAA056219","WAA056221","cryptogam / termites","AUG015556"
"7951","WAAGVD0011-59062","WAAGVD0011",59062,"4",51,655045,6685450,"WAA056223","WAA056222","WAA056224","dense veg burnt mallee","AUG015557"
"7952","WAAGVD0011-59062","WAAGVD0011",59062,"5",51,655045,6685437,"WAA056226","WAA056225","WAA056227","Bare ground under fuzzy passion shrub","AUG015558"
"7953","WAAGVD0011-59062","WAAGVD0011",59062,"6",51,655044,6685362,"WAA056229","WAA056228","WAA056230","Bare ground near fuzzy passion shrubs","AUG015559"
"7954","WAAGVD0011-59062","WAAGVD0011",59062,"7",51,654961,6685363,"WAA056232","WAA056231","WAA056233","kangaaroo scat","AUG015560"
"7955","WAAGVD0011-59062","WAAGVD0011",59062,"8",51,654959,6685447,"WAA056235","WAA056234","WAA056236","Between small hakeas and aristida","AUG015561"
"7956","WAAGVD0011-59062","WAAGVD0011",59062,"9",51,655006,6685393,"WAA056238","WAA056237","WAA056239","Crest of dune, under lomandra","AUG015562"
"7957","WAAGVD0014-59068","WAAGVD0014",59068,"1",51,665534,6696944,"WAA056318","WAA056317","WAA056319","casuarina litter","AUG015581"
"7958","WAAGVD0014-59068","WAAGVD0014",59068,"2",51,665534,6696936,"WAA056321","WAA056320","WAA056322","cryptogam under shrub","AUG015582"
"7959","WAAGVD0014-59068","WAAGVD0014",59068,"3",51,665520,6696935,"WAA056324","WAA056323","WAA056325","mallee litter","AUG015583"
"7960","WAAGVD0014-59068","WAAGVD0014",59068,"4",51,665520,6696943,"WAA056327","WAA056326","WAA056328","ant activity/bare sand","AUG015584"
"7961","NSABHC0028-58027","NSABHC0028",58027,"4",54,568446,6562910,"not collected","AUG011437","AUG011439","Open area on east facing slope","AUG011357"
"7962","WAAGVD0014-59068","WAAGVD0014",59068,"5",51,665516,6696942,"WAA056330","WAA056329","WAA056331","some hakea litter and cryptogam","AUG015585"
"7963","WAAGVD0014-59068","WAAGVD0014",59068,"6",51,665528,6696875,"WAA056333","WAA056332","WAA056334","Scat, crusted surface in front of triodia","AUG015586"
"7964","WAAGVD0014-59068","WAAGVD0014",59068,"7",51,665447,6696859,"WAA056336","WAA056335","WAA056337","Litter under small callitris","AUG015587"
"7965","WAAGVD0014-59068","WAAGVD0014",59068,"8",51,665444,6696940,"WAA056339","WAA056338","WAA056340","Under E. youngiana in wind protected groove","AUG015588"
"7966","WAAGVD0014-59068","WAAGVD0014",59068,"9",51,665493,6696903,"WAA056342","WAA056341","WAA056343","ant and reptile activity","AUG015589"
"7967","WAAGVD0015-59065","WAAGVD0015",59065,"1",51,663229,6692793,"WAA056353","WAA056352","WAA056354","In mallee leaf litter","AUG015590"
"7968","WAAGVD0015-59065","WAAGVD0015",59065,"2",51,663224,6692788,"WAA056356","WAA056355","WAA056357","Crusty bare surface. Next to rosemary shrub","AUG015591"
"7969","WAAGVD0015-59065","WAAGVD0015",59065,"3",51,663215,6692789,"WAA056359","WAA056358","WAA056360","Bare ground","AUG015592"
"7970","WAAGVD0015-59065","WAAGVD0015",59065,"4",51,663211,6692790,"WAA056362","WAA056361","WAA056363","Litter under rosemary shrub","AUG015593"
"7971","WAAGVD0015-59065","WAAGVD0015",59065,"5",51,663207,6692782,"WAA056365","WAA056364","WAA056366","Litter near juvenile ghost gum and triodia","AUG015594"
"7972","WAAGVD0015-59065","WAAGVD0015",59065,"6",51,663218,6692703,"WAA056368","WAA056367","Not collected","cryptogam and surface rock","AUG015595"
"7973","WAAGVD0015-59065","WAAGVD0015",59065,"7",51,663136,6692710,"WAA056370","WAA056369","WAA056371","Bare ground with macropod appearing tracks","AUG015596"
"7974","WAAGVD0015-59065","WAAGVD0015",59065,"8",51,663138,6692792,"WAA056373","WAA056372","WAA056374","Bare, under Eremophila latrobei","AUG015597"
"7975","WAAGVD0015-59065","WAAGVD0015",59065,"9",51,663185,6692755,"WAA056376","WAA056375","WAA056377","Litter under mallee","AUG015598"
"7976","WAAGVD0016-59069","WAAGVD0016",59069,"1",51,664448,6691142,"WAA056382","WAA056381","WAA056383","Bare, near fallen limb","AUG015599"
"7977","WAAGVD0016-59069","WAAGVD0016",59069,"2",51,664438,6691138,"WAA056385","WAA056384","Not collected","Bare, calcrete surface strew","AUG015600"
"7978","WAAGVD0016-59069","WAAGVD0016",59069,"3",51,664437,6691133,"WAA056387","WAA056386","WAA056388","Bare, litter, under mallee","AUG015601"
"7979","WAAGVD0016-59069","WAAGVD0016",59069,"4",51,664430,6691138,"WAA056390","WAA056389","WAA056391","Litter under dead Solanum sp.","AUG015602"
"7980","WAAGVD0016-59069","WAAGVD0016",59069,"5",51,664432,6691145,"WAA056393","WAA056392","Not collected","Bare, crust, some litter and calcrete gravel","AUG015603"
"7981","WAAGVD0016-59069","WAAGVD0016",59069,"6",51,664353,6691137,"WAA056395","WAA056394","WAA056396","Litter, scat (macropod) under mallee in small depression","AUG015604"
"7982","WAAGVD0016-59069","WAAGVD0016",59069,"7",51,664355,6691219,"WAA056398","WAA056397","WAA056399","Litter under Ghost gum with some charcoal","AUG015605"
"7983","WAAGVD0016-59069","WAAGVD0016",59069,"8",51,664445,6691232,"WAA056401","WAA056400","WAA056402","Bare, crust in open","AUG015606"
"7984","WAAGVD0016-59069","WAAGVD0016",59069,"9",51,664394,6691186,"WAA056404","WAA056403","Not collected","Bare, calcrete gravel. Stopped by rock ~15-20cm","AUG015607"
"7985","WAAGVD0017-59064","WAAGVD0017",59064,"1",51,661567,6689854,"WAA056414","WAA056413","WAA056415","Bare sand","AUG015608"
"7986","WAAGVD0017-59064","WAAGVD0017",59064,"2",51,661574,6689837,"WAA056417","WAA056416","WAA056418","mallee and shrub litter","AUG015609"
"7987","WAAGVD0017-59064","WAAGVD0017",59064,"3",51,661573,6689853,"WAA056420","WAA056419","WAA056421","dead shrub and dense litter","AUG015610"
"7988","WAAGVD0017-59064","WAAGVD0017",59064,"4",51,661553,6689828,"WAA056423","WAA056422","WAA056424","mallee litter between shrubs","AUG015611"
"7989","WAAGVD0017-59064","WAAGVD0017",59064,"5",51,661567,6689831,"WAA056426","WAA056425","WAA056427","ghost gum litter","AUG015612"
"7990","WAAGVD0017-59064","WAAGVD0017",59064,"6",51,661485,6689837,"WAA056429","WAA056428","WAA056430","Bare sand","AUG015613"
"7991","WAAGVD0017-59064","WAAGVD0017",59064,"7",51,661484,6689926,"WAA056432","WAA056431","WAA056433","dead poplar, some litter","AUG015614"
"7992","WAAGVD0017-59064","WAAGVD0017",59064,"8",51,661574,6689924,"WAA056435","WAA056434","WAA056436","under fuzzy passion","AUG015615"
"7993","WAAGVD0017-59064","WAAGVD0017",59064,"9",51,661520,6689887,"WAA056438","WAA056437","WAA056439","under juvenille mallee","AUG015616"
"7994","SAAEYB0030-58856","SAAEYB0030",58856,"1",53,669991,6326157,"SAA052464","SAA052463","SAA052465","under mallee with litter","AUG014033"
"7995","SAAEYB0030-58856","SAAEYB0030",58856,"2",53,669993,6326157,"SAA052467","SAA052466","SAA052468","cryptogam, litter","AUG014034"
"7996","SAAEYB0030-58856","SAAEYB0030",58856,"3",53,669994,6326153,"SAA052470","SAA052469","SAA052471","gravel, litter, under dead shrubs","AUG014035"
"7997","SAAEYB0030-58856","SAAEYB0030",58856,"4",53,670001,6326152,"SAA052473","SAA052472","SAA052474","litter, under mallee and hibranthus","AUG014036"
"7998","SAAEYB0030-58856","SAAEYB0030",58856,"5",53,670000,6326160,"SAA052476","SAA052475","SAA052477","cryptogam, litter, mallee canopy","AUG014037"
"7999","SAAEYB0030-58856","SAAEYB0030",58856,"6",53,670077,6326155,"SAA052479","SAA052478","SAA052480","cryptogam, mallee","AUG014038"
"8000","SAAEYB0030-58856","SAAEYB0030",58856,"7",53,670078,6326065,"SAA052482","SAA052481","SAA052483","litter, mallee canopy,","AUG014039"
"8001","SAAEYB0030-58856","SAAEYB0030",58856,"8",53,669993,6326078,"SAA052485","SAA052484","not collected","cryptogam, stopped by root and rock","AUG014040"
"8002","SAAEYB0030-58856","SAAEYB0030",58856,"9",53,670030,6326120,"SAA052487","SAA052486","SAA052488","bare, mallee canopy","AUG014041"
"8003","SAAKAN0002-58876","SAAKAN0002",58876,"1",53,700764,6053356,"SAA052019","SAA052018","SAA052020","under Mel. uncinata","AUG013874"
"8004","SAAKAN0002-58876","SAAKAN0002",58876,"2",53,700767,6053354,"SAA052022","SAA052021","SAA052023","under xanthorrea edge of burn","AUG013875"
"8005","SAAKAN0002-58876","SAAKAN0002",58876,"3",53,700770,6053364,"SAA052025","SAA052024","SAA052026","under burnt mel uncinata with cape weed ground layer","AUG013876"
"8006","SAAKAN0002-58876","SAAKAN0002",58876,"4",53,700770,6053366,"SAA052028","SAA052027","SAA052029","under burnt mel uncinata with yellow flowered lilly","AUG013877"
"8007","SAAKAN0002-58876","SAAKAN0002",58876,"5",53,700771,6053368,"SAA052031","SAA052030","SAA052032","under burnt round leave tree eucalypt","AUG013878"
"8008","SAAKAN0002-58876","SAAKAN0002",58876,"6",53,700770,6053440,"SAA052034","SAA052033","SAA052035","under burnt casuarina with bare ground","AUG013879"
"8009","SAAKAN0002-58876","SAAKAN0002",58876,"7",53,700852,6053438,"SAA052037","SAA052036","SAA052038","under burnt mel with bare ground and moss","AUG013880"
"8010","SAAKAN0002-58876","SAAKAN0002",58876,"8",53,700854,6053353,"SAA052040","SAA052039","SAA052041","under burnt mel and cas. forby/ ferny under storey. near gully and appears to be soaky","AUG013881"
"8011","SAAKAN0002-58876","SAAKAN0002",58876,"9",53,700819,6053404,"SAA052043","SAA052042","SAA052044","under dead mel. uncin","AUG013882"
"8012","NTAGFU0024-53671","NTAGFU0024",53671,"1",53,595174,8139483,"not collected","NTA051432","not collected","Base of Corymbia sp.","NTA053027"
"8013","NTAFIN0015-53635","NTAFIN0015",53635,"2",53,319951,7287544,"NTA052773","NTA052772","Not Collected","leaf litter under Eucalypt sp.","NTA053298"
"8014","SATFLB0006-53708","SATFLB0006",53708,"2",54,289237,6593203,"not collected","SAT 005341","not collected","Under leaf litter","SAT005064"
"8015","NTABRT0003-58872","NTABRT0003",58872,"2",53,321756,7534858,"NTA054786","NTA054785","NTA054787","grass, litter, cryptogam, open","AUG013623"
"8016","NTABRT0003-58872","NTABRT0003",58872,"3",53,321759,7534856,"NTA054789","NTA054788","NTA054790","litter, grass, cryptogam, acacia anura and aptonura canopy","AUG013624"
"8017","NTABRT0003-58872","NTABRT0003",58872,"4",53,321758,7534852,"NTA054792","NTA054791","NTA054793","base of acacia aptonura, grass and cryptogam","AUG013625"
"8018","NTABRT0003-58872","NTABRT0003",58872,"5",53,321762,7534849,"NTA054795","NTA054794","NTA054796","next to ant mound, bare, litter, acacia anura canopy","AUG013626"
"8019","NTABRT0003-58872","NTABRT0003",58872,"8",53,321758,7534764,"NTA054804","NTA054803","NTA054805","litter, cryptogam, dead acacia above, grass","AUG013629"
"8020","NTABRT0003-58872","NTABRT0003",58872,"9",53,321791,7534817,"NTA054807","NTA054806","NTA054808","open, grass, litter","AUG013630"
"8021","NTABRT0003-58872","NTABRT0003",58872,"6",53,321846,7534861,"NTA054798","NTA054797","NTA054799","Acacia anura canopy, associated litter, cryptogam","AUG013627"
"8022","NTABRT0003-58872","NTABRT0003",58872,"7",53,321850,7534770,"NTA054801","NTA054800","NTA054802","open, grass, bare","AUG013628"
"8023","NTAGFU0024-53671","NTAGFU0024",53671,"5",53,595192,8139486,"not collected","NTA051438","not collected","Under Jacksonia sp.","NTA053031"
"8024","NTAFIN0016-53636","NTAFIN0016",53636,"1",53,328032,7291091,"NTA052797","NTA052796","NTA052798","open area","NTA053306"
"8025","SATFLB0006-53708","SATFLB0006",53708,"3",54,289233,6593211,"not collected","SAT 005342","not collected","Under leaf litter, under bush","SAT005065"
"8026","SAAEYB0033-58859","SAAEYB0033",58859,"6",53,NA,6322402,"SAA052587","SAA052586","not collected","NW corner. mallee understorey","AUG014884"
"8027","SAAEYB0033-58859","SAAEYB0033",58859,"7",53,NA,6322392,"SAA052589","SAA052588","SAA052590","NE corner in clearing","AUG014885"
"8028","SAAEYB0033-58859","SAAEYB0033",58859,"8",53,NA,6322307,"SAA052592","SAA052591","SAA052593","SE corner. clearing","AUG014886"
"8029","SAAEYB0033-58859","SAAEYB0033",58859,"9",53,NA,6322351,"SAA052595","SAA052594","SAA052596","center. mallee understorey","AUG014887"
"8030","NTAGFU0010-53657","NTAGFU0010",53657,"2",53,722561,8020037,"NTA050805","NTA050804","NTA050806","Open area","NTA052904"
"8031","NTAFIN0017-53637","NTAFIN0017",53637,"2",53,293136,7302465,"NTA052830","NTA052829","NTA052831","grassy area","NTA053316"
"8032","QDASEQ0001-58960","QDASEQ0001",58960,"4",56,488205,6970539,"QDA055793","QDA055792","Not collected","grass under corymbia tessellaris
too wet to take 20-30cm sample","AUG014108"
"8033","QDASEQ0001-58960","QDASEQ0001",58960,"5",56,488204,6970536,"QDA055795","QDA055794","QDA055796","tesselated corymbia understorey","AUG014109"
"8034","QDASEQ0001-58960","QDASEQ0001",58960,"6",56,488155,6970470,"QDA055798","QDA055797","QDA055799","lophostemon understorey, grassy","AUG014110"
"8035","QDASEQ0001-58960","QDASEQ0001",58960,"7",56,488218,6970490,"QDA055801","QDA055800","Not collected","lephostemon understorey. too wet for 20-30cm sample","AUG014111"
"8036","QDASEQ0001-58960","QDASEQ0001",58960,"8",56,488227,6970414,"QDA055803","QDA055802","QDA055804","mixed overstorey of eucs, corymbia and. lophostemon over grasses and shrubs","AUG014112"
"8037","QDASEQ0001-58960","QDASEQ0001",58960,"9",56,488277,6970488,"QDA055806","QDA055805","QDA055807","blue gum understorey","AUG014113"
"8038","QDASEQ0003-58961","QDASEQ0003",58961,"2",56,487869,6970161,"QDA055818","QDA055817","QDA055819","Heavy litter, Eucalyptus canopy","AUG014115"
"8039","QDASEQ0003-58961","QDASEQ0003",58961,"3",56,487869,6970164,"QDA055821","QDA055820","QDA055822","Heavy litter, lantana and Eucalypt canopy","AUG014116"
"8040","QDASEQ0003-58961","QDASEQ0003",58961,"4",56,487867,6970164,"QDA055824","QDA055823","QDA055825","Heavy litter, lomandra and euc canopy","AUG014117"
"8041","QDASEQ0003-58961","QDASEQ0003",58961,"5",56,487870,6970165,"QDA055827","QDA055826","Not collected","Litter, ironbark canopy","AUG014118"
"8042","QDASEQ0003-58961","QDASEQ0003",58961,"6",56,487829,6970226,"QDA055829","QDA055828","Not collected","Bare, multiple grasses, Euc canopy","AUG014119"
"8043","QDASEQ0003-58961","QDASEQ0003",58961,"7",56,487896,6970284,"QDA055831","QDA055830","QDA055832","Heavy litter, euc and acacia canopy","AUG014120"
"8044","QDASEQ0003-58961","QDASEQ0003",58961,"8",56,487892,6970220,"QDA055834","QDA055833","QDA055835","litter, euc canopy","AUG014121"
"8045","QDASEQ0003-58961","QDASEQ0003",58961,"9",56,487945,6970210,"QDA055837","QDA055836","QDA055838","litter, near dead fallen tree multi-species canopy","AUG014122"
"8046","QDASEQ0004-58885","QDASEQ0004",58885,"1",56,487777,6970281,"QDA055846","QDA055845","QDA055847","open understorey under ironbark","AUG014123"
"8047","QDASEQ0004-58885","QDASEQ0004",58885,"2",56,487789,6970277,"QDA055849","QDA055848","QDA055850","under soft leaved tree","AUG014124"
"8048","QDASEQ0004-58885","QDASEQ0004",58885,"3",56,487790,6970279,"QDA055852","QDA055851","QDA055853","Grasses, litter, multi species canopy","AUG014125"
"8049","QDASEQ0004-58885","QDASEQ0004",58885,"4",56,487789,6970280,"QDA055855","QDA055854","QDA055856","litter, lomandra, multi specie canopy","AUG014126"
"8050","QDASEQ0004-58885","QDASEQ0004",58885,"5",56,487786,6970286,"QDA055858","QDA055857","QDA055859","litter, multi specie canopy","AUG014127"
"8051","QDASEQ0004-58885","QDASEQ0004",58885,"6",56,487860,6970340,"QDA055861","QDA055860","Not collected","lomandra and grasses under lephostemon and acacia. too wet to collect 20-30cm sample","AUG014128"
"8052","QDASEQ0004-58885","QDASEQ0004",58885,"7",56,487797,6970408,"QDA055863","QDA055862","QDA055864","open understorey under iron bark and blue gum","AUG014129"
"8053","QDASEQ0004-58885","QDASEQ0004",58885,"8",56,487731,6970344,"QDA055866","QDA055865","QDA055867","acacia understorey with grasses and lantana","AUG014130"
"8054","QDASEQ0004-58885","QDASEQ0004",58885,"9",56,487792,6970342,"QDA055869","QDA055868","QDA055870","ironbark and jiggera understorey with lantana and lomandra","AUG014131"
"8055","NTAFIN0017-53637","NTAFIN0017",53637,"6",53,293122,7302539,"NTA052842","NTA052841","NTA052843","in grassy area and dead branches","NTA053320"
"8056","QDAEIU0010-58883","QDAEIU0010",58883,"1",55,414421,7800199,"QDA058251","QDA058250","QDA058252","beneath ironbark and spineless bursaria","AUG014249"
"8057","QDAEIU0010-58883","QDAEIU0010",58883,"2",55,414430,7800199,"QDA058254","QDA058253","QDA058255","open area of couch and other grasses","AUG014250"
"8058","QDAEIU0010-58883","QDAEIU0010",58883,"3",55,414428,7800213,"QDA058257","QDA058256","QDA058258","base of corymbia","AUG014251"
"8059","QDAEIU0010-58883","QDAEIU0010",58883,"4",55,414415,7800202,"QDA058260","QDA058259","QDA058261","litter at thicket under pittosporum","AUG014252"
"8060","QDAEIU0010-58883","QDAEIU0010",58883,"5",55,414424,7800204,"QDA058263","QDA058262","QDA058264","open grass beneath ironbark canopy","AUG014253"
"8061","QDAEIU0010-58883","QDAEIU0010",58883,"6",55,414508,7800211,"QDA058266","QDA058265","QDA058267","grasses under ironbark","AUG014254"
"8062","QDAEIU0010-58883","QDAEIU0010",58883,"7",55,414462,7800155,"QDA058269","QDA058268","QDA058270","centre. paspalum under spineless bursaria","AUG014255"
"8063","QDAEIU0010-58883","QDAEIU0010",58883,"8",55,414512,7800116,"QDA058272","QDA058271","QDA058273","open area beside stock pad and sheet erosion","AUG014256"
"8064","QDAEIU0010-58883","QDAEIU0010",58883,"9",55,414417,7800108,"QDA058275","QDA058274","QDA058276","corymbia understorey with carissa and grasses","AUG014257"
"8065","QDADEU0005-58889","QDADEU0005",58889,"7",55,409905,7727566,"QDA058136","QDA058135","QDA058137","small gilgai depression under brigalow","AUG014219"
"8066","NTAFIN0019-53639","NTAFIN0019",53639,"4",53,290620,7304581,"NTA052312","NTA052311","NTA052313","base of small shrub","NTA053336"
"8067","NTAFIN0020-53640","NTAFIN0020",53640,"3",53,338278,7270830,"NTA052337","NTA052336","NTA052338","base of Casuarina","NTA053344"
"8068","SAACHC0008-58969","SAACHC0008",58969,"1",54,416717,6974602,"SAA052883","SAA052882","SAA052884","base of coolibah","AUG014600"
"8069","SAACHC0008-58969","SAACHC0008",58969,"2",54,416717,6974602,"SAA052886","SAA052885","SAA052887","base of lignum","AUG014745"
"8070","SAACHC0008-58969","SAACHC0008",58969,"3",54,416713,6974607,"SAA052889","SAA052888","SAA052890","open sand among various forbs","AUG014746"
"8071","SAACHC0008-58969","SAACHC0008",58969,"4",54,416714,6974611,"SAA052892","SAA052891","SAA052893","open bare ground","AUG014747"
"8072","SAACHC0008-58969","SAACHC0008",58969,"5",54,416719,6974606,"SAA052895","SAA052894","SAA052896","open ground, some coarse woody debris and leaf litter","AUG014748"
"8073","SAACHC0008-58969","SAACHC0008",58969,"8",54,416809,6974601,"SAA052904","SAA052903","SAA052905","clearong on rise with euphorbia and scleroleana","AUG014751"
