"","soil.bulk.site_unique","soil.bulk.site_location_name","soil.bulk.site_location_visit_id","soil.bulk.sample_id","soil.bulk.paper_bag_weight","soil.bulk.oven_dried_weight_in_bag","soil.bulk.ring_weight","soil.bulk.gravel_weight","soil.bulk.ring_volume","soil.bulk.gravel_volume","soil.bulk.fine_earth_weight_in_bag","soil.bulk.fine_earth_weight","soil.bulk.fine_earth_volume","soil.bulk.fine_earth_bulk_density","soil.bulk.gravel_bulk_density"
"735","SAAGVD0001-56925","SAAGVD0001",56925,"0",4.69,485.57,162.99,0,209.35,0,322.58,317.89,209.35,1.52,0
"736","SAAGVD0001-56925","SAAGVD0001",56925,"1",4.73,479.22,162.05,0,209.35,0,317.17,312.44,209.35,1.49,0
"737","SAAGVD0002-56926","SAAGVD0002",56926,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"738","SAAGVD0002-56926","SAAGVD0002",56926,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"739","SAAGVD0002-56926","SAAGVD0002",56926,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"740","SAAGVD0003-56927","SAAGVD0003",56927,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"741","SAAGVD0003-56927","SAAGVD0003",56927,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"742","SAAGVD0003-56927","SAAGVD0003",56927,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"743","SAAGVD0004-56947","SAAGVD0004",56947,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"744","SAAGVD0004-56947","SAAGVD0004",56947,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"745","SAAGVD0004-56947","SAAGVD0004",56947,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"746","WAAHAM0001-56964","WAAHAM0001",56964,"0",4.75,470.77,152.69,0,209.35,0,318.08,313.33,209.35,1.5,0
"747","WAAHAM0001-56964","WAAHAM0001",56964,"1",4.83,471.22,155.08,0,210.35,0,316.14,311.31,210.35,1.48,0
"748","WAAHAM0001-56964","WAAHAM0001",56964,"2",4.74,453.23,171.58,0,211.35,0,281.65,276.91,211.35,1.31,0
"749","WAAHAM0002-56941","WAAHAM0002",56941,"0",4.79,371.76,151.38,0,209.35,0,220.38,215.59,209.35,1.03,0
"750","WAAHAM0002-56941","WAAHAM0002",56941,"1",4.81,380.17,171.52,0,210.35,0,208.65,203.84,210.35,0.97,0
"751","WAAHAM0002-56941","WAAHAM0002",56941,"2",4.75,357.12,161.11,2.43,211.35,0.5,193.58,186.4,210.85,0.88,4.86
"752","WAAHAM0003-56959","WAAHAM0003",56959,"0",4.64,391.27,162.23,0,209.35,0,229.04,224.4,209.35,1.07,0
"753","WAAHAM0003-56959","WAAHAM0003",56959,"1",4.69,422.49,152.25,0,210.35,0,270.24,265.55,210.35,1.26,0
"754","WAAHAM0003-56959","WAAHAM0003",56959,"2",NA,NA,NA,NA,211.35,NA,0,0,211.35,0,0
"755","WAAHAM0004-56942","WAAHAM0004",56942,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"756","WAAHAM0004-56942","WAAHAM0004",56942,"1",4.76,406.4,154.07,0,210.35,0,252.33,247.57,210.35,1.18,0
"757","WAAHAM0004-56942","WAAHAM0004",56942,"2",4.69,418.66,151.52,0,211.35,0,267.14,262.45,211.35,1.24,0
"758","WAAHAM0005-56961","WAAHAM0005",56961,"0",4.7,481.79,155.53,0,209.35,0,326.26,321.56,209.35,1.54,0
"759","WAAHAM0005-56961","WAAHAM0005",56961,"1",4.69,490.96,154.68,0,210.35,0,336.28,331.59,210.35,1.58,0
"760","WAAHAM0005-56961","WAAHAM0005",56961,"2",4.87,467.09,154.09,0,211.35,0,313,308.13,211.35,1.46,0
"761","WAAHAM0006-56944","WAAHAM0006",56944,"0",4.99,540.13,171.48,0,209.35,0,368.65,363.66,209.35,1.74,0
"762","WAAHAM0006-56944","WAAHAM0006",56944,"1",4.83,524.12,154.82,0,210.35,0,369.3,364.47,210.35,1.73,0
"763","WAAHAM0006-56944","WAAHAM0006",56944,"2",NA,NA,NA,NA,211.35,NA,0,0,211.35,0,0
"764","WAAGVD0001-56960","WAAGVD0001",56960,"0",4.75,405.65,162.88,0,209.35,0,405.65,400.9,209.35,1.91,0
"765","WAAGVD0001-56960","WAAGVD0001",56960,"1",4.68,490.71,152.25,0,209.35,0,490.71,486.03,209.35,2.32,0
"766","WAAGVD0001-56960","WAAGVD0001",56960,"2",4.76,507.39,171.68,0,209.35,0,507.39,502.63,209.35,2.4,0
"767","WAAMAL0001-56962","WAAMAL0001",56962,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"768","WAAMAL0001-56962","WAAMAL0001",56962,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"769","WAAMAL0001-56962","WAAMAL0001",56962,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"770","WAANUL0001-56966","WAANUL0001",56966,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"771","WAANUL0001-56966","WAANUL0001",56966,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"772","WAANUL0001-56966","WAANUL0001",56966,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"773","WAANUL0002-56945","WAANUL0002",56945,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"774","WAANUL0002-56945","WAANUL0002",56945,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"775","WAANUL0002-56945","WAANUL0002",56945,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"776","WAANUL0003-56946","WAANUL0003",56946,"0",4.86,478.74,155.14,NA,209.35,0,323.6,318.74,209.35,1.52,0
"777","WAANUL0003-56946","WAANUL0003",56946,"1",4.88,481.81,162.08,0,209.35,0,319.73,314.85,209.35,1.5,0
"778","WAANUL0003-56946","WAANUL0003",56946,"2",4.72,485.88,153.65,0,209.35,0,332.23,327.51,209.35,1.56,0
"779","WAANUL0004-56967","WAANUL0004",56967,"0",4.72,512.41,162.25,0,209.35,0,350.16,345.44,209.35,1.65,0
"780","WAANUL0004-56967","WAANUL0004",56967,"1",4.71,511.77,171.34,0,209.35,0,340.43,335.72,209.35,1.6,0
"781","WAANUL0004-56967","WAANUL0004",56967,"2",4.51,506.87,162.35,0,209.35,0,344.52,340.01,209.35,1.62,0
"782","WAANUL0005-56931","WAANUL0005",56931,"0",4.59,436.36,154.91,0,209.35,0,281.45,276.86,209.35,1.32,0
"783","WAANUL0005-56931","WAANUL0005",56931,"1",4.51,442.54,163.18,0,209.35,0,279.36,274.85,209.35,1.31,0
"784","WAANUL0005-56931","WAANUL0005",56931,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"785","WAANUL0006-56929","WAANUL0006",56929,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"786","WAANUL0006-56929","WAANUL0006",56929,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"787","WAANUL0006-56929","WAANUL0006",56929,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"788","WAANUL0007-56932","WAANUL0007",56932,"0",4.7,447.11,154.27,0,209.35,0,292.84,288.14,209.35,1.38,0
"789","WAANUL0007-56932","WAANUL0007",56932,"1",4.66,443.13,151.53,0,209.35,0,291.6,286.94,209.35,1.37,0
"790","WAANUL0007-56932","WAANUL0007",56932,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"791","WAANUL0008-56933","WAANUL0008",56933,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"792","WAANUL0008-56933","WAANUL0008",56933,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"793","WAANUL0008-56933","WAANUL0008",56933,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"794","WAANUL0009-56934","WAANUL0009",56934,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"795","WAANUL0009-56934","WAANUL0009",56934,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"796","WAANUL0009-56934","WAANUL0009",56934,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"797","SAANUL0001-56948","SAANUL0001",56948,"0",4.8,429.15,155.04,0,209.35,0,274.11,269.31,0,1.29,0
"798","SAANUL0001-56948","SAANUL0001",56948,"1",4.71,445.24,155.05,0,209.35,0,290.19,285.48,209.35,1.36,0
"799","SAANUL0001-56948","SAANUL0001",56948,"2",4.86,491.17,163.12,0,209.35,0,328.05,323.19,209.35,1.54,0
"800","SAANUL0002-56949","SAANUL0002",56949,"0",4.75,425.21,151.53,0,209.35,0,273.68,268.93,209.35,1.28,0
"801","SAANUL0002-56949","SAANUL0002",56949,"1",4.79,462.75,154.27,0,209.35,0,308.48,303.69,209.35,1.45,0
"802","WAACOO0030-56958","WAACOO0030",56958,"1",2,NA,407.18,NA,NA,NA,NA,250.23,209.35,1.2,NA
"803","WAACOO0030-56958","WAACOO0030",56958,"2",3,NA,524.79,NA,NA,NA,NA,357.94,209.35,1.71,NA
"804","SAANUL0002-56949","SAANUL0002",56949,"2",4.74,459.47,154.32,32.92,209.35,15,272.23,267.49,194.35,1.38,2.19
"805","SAANUL0003-56950","SAANUL0003",56950,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"806","SAANUL0003-56950","SAANUL0003",56950,"1",4.77,414.52,151.73,0,209.35,0,262.79,258.02,209.35,1.23,0
"807","SAANUL0003-56950","SAANUL0003",56950,"2",4.76,453.53,171.8,0,209.35,0,281.73,276.97,209.35,1.32,0
"808","SAANUL0004-56951","SAANUL0004",56951,"0",4.81,409.37,154.49,0,209.35,0,254.88,250.07,209.35,1.19,0
"809","SAANUL0004-56951","SAANUL0004",56951,"1",4.76,432.73,154.1,0,209.35,0,278.63,273.87,209.35,1.31,0
"810","SAANUL0004-56951","SAANUL0004",56951,"2",4.62,457.46,162.39,0,209.35,0,295.07,290.45,209.35,1.39,0
"811","NSAMDD0001-56965","NSAMDD0001",56965,"0",4.66,462.34,154.63,0,209.35,0,307.71,303.05,209.35,1.45,0
"812","NSAMDD0001-56965","NSAMDD0001",56965,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"813","NSAMDD0001-56965","NSAMDD0001",56965,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"814","NSAMDD0002-56952","NSAMDD0002",56952,"0",4.68,547.96,151.94,0,209.35,0,396.02,391.34,209.35,1.87,0
"815","NSAMDD0002-56952","NSAMDD0002",56952,"1",4.66,540.31,156.25,0,209.35,0,384.06,379.4,209.35,1.81,0
"816","NSAMDD0002-56952","NSAMDD0002",56952,"2",4.71,508.31,154.1,0,209.35,0,354.21,349.5,209.35,1.67,0
"817","NSAMDD0003-56968","NSAMDD0003",56968,"0",4.64,508.13,162.74,0,209.35,0,345.39,340.75,209.35,1.63,0
"818","NSAMDD0003-56968","NSAMDD0003",56968,"1",4.73,479.16,162.89,0,209.35,0,316.27,311.54,209.35,1.49,0
"819","NSAMDD0003-56968","NSAMDD0003",56968,"2",4.66,482.24,162.65,0,209.35,0,319.59,314.93,209.35,1.5,0
"820","NSAMDD0004-56953","NSAMDD0004",56953,"0",4.69,492.8,160.38,0,209.35,0,332.42,327.73,209.35,1.57,0
"821","NSAMDD0004-56953","NSAMDD0004",56953,"1",4.74,468.63,152.24,0,209.35,0,316.39,311.65,209.35,1.49,0
"822","NSAMDD0004-56953","NSAMDD0004",56953,"2",4.7,473.31,163.71,0,209.35,0,309.6,304.9,209.35,1.46,0
"823","NSAMDD0005-56969","NSAMDD0005",56969,"0",4.75,486.09,155.54,0,209.35,0,330.55,325.8,209.35,1.56,0
"824","NSAMDD0005-56969","NSAMDD0005",56969,"1",4.72,512.09,154.65,0,209.35,0,357.44,352.72,209.35,1.68,0
"825","NSAMDD0005-56969","NSAMDD0005",56969,"2",4.74,509.79,162.49,0,209.35,0,347.3,342.56,209.35,1.64,0
"826","NSAMDD0006-56954","NSAMDD0006",56954,"0",4.68,519.29,153.7,0,209.35,0,365.59,360.91,209.35,1.72,0
"827","NSAMDD0006-56954","NSAMDD0006",56954,"1",4.77,511.41,163.12,0,209.35,0,348.29,343.52,209.35,1.64,0
"828","NSAMDD0006-56954","NSAMDD0006",56954,"2",4.78,505.79,151.72,0,209.35,0,354.07,349.29,209.35,1.67,0
"829","NSAMDD0007-56970","NSAMDD0007",56970,"0",4.7,454.87,151.85,0,209.35,0,303.02,298.32,209.35,1.42,0
"830","NSAMDD0007-56970","NSAMDD0007",56970,"1",4.68,539.12,154.54,0,209.35,0,384.58,379.9,209.35,1.81,0
"831","NSAMDD0007-56970","NSAMDD0007",56970,"2",4.77,523.7,162.81,0,209.35,0,360.89,356.12,209.35,1.7,0
"832","NSAMDD0008-56955","NSAMDD0008",56955,"0",4.76,511.16,162.4,0,209.35,0,348.76,344,209.35,1.64,0
"833","NSAMDD0008-56955","NSAMDD0008",56955,"1",4.75,450.21,152.57,0,209.35,0,297.64,292.89,209.35,1.4,0
"834","NSAMDD0008-56955","NSAMDD0008",56955,"2",4.82,476.04,162.59,0,209.35,0,313.45,308.63,209.35,1.47,0
"835","NSAMDD0009-56971","NSAMDD0009",56971,"0",4.8,584.01,162.44,0,209.35,0,421.57,416.77,209.35,1.99,0
"836","NSAMDD0009-56971","NSAMDD0009",56971,"1",4.72,459.89,163.74,0,209.35,0,296.15,291.43,209.35,1.39,0
"837","NSAMDD0009-56971","NSAMDD0009",56971,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","NSAMDD0010-56956","NSAMDD0010",56956,"0",4.88,558.94,155.09,0,209.35,0,403.85,398.97,209.35,1.91,0
"839","NSAMDD0010-56956","NSAMDD0010",56956,"1",4.89,547.02,154.82,0,209.35,0,392.2,387.31,209.35,1.85,0
"840","NSAMDD0010-56956","NSAMDD0010",56956,"2",4.93,539.03,153.92,0,209.35,0,385.11,380.18,209.35,1.82,0
"841","NSAMDD0012-56957","NSAMDD0012",56957,"0",4.56,523.38,151.7,0,209.35,0,371.68,367.12,209.35,1.75,0
"842","NSAMDD0012-56957","NSAMDD0012",56957,"1",4.61,537.7,172.02,0,209.35,0,365.68,361.07,209.35,1.72,0
"843","NSAMDD0012-56957","NSAMDD0012",56957,"2",4.62,555.43,154.43,0,209.35,0,401,396.38,209.35,1.89,0
"844","NSAMDD0014-56963","NSAMDD0014",56963,"0",4.28,510.85,151.6,0,209.35,0,359.25,354.97,209.35,1.7,0
"845","NSAMDD0014-56963","NSAMDD0014",56963,"1",4.32,524.32,155.03,0,209.35,0,369.29,364.97,209.35,1.74,0
"846","NSAMDD0014-56963","NSAMDD0014",56963,"2",4.33,524.13,163.06,0,209.35,0,361.07,356.74,209.35,1.7,0
"847","NTAFIN0001-53519","NTAFIN0001",53519,"0",4.58,521.54,162.62,0,209.35,0,358.92,354.34,209.35,1.69,0
"848","NTAFIN0001-53519","NTAFIN0001",53519,"1",1.76,532.38,163.28,0,209.35,0,369.1,367.34,209.35,1.75,0
"849","NTAFIN0001-53519","NTAFIN0001",53519,"2",4.79,519.23,151.81,0,209.35,0,367.42,362.63,209.35,1.73,0
"850","NSAMDD0016-56973","NSAMDD0016",56973,"0",4.52,511.12,155.32,0,209.35,0,355.8,351.28,209.35,1.68,0
"851","NSAMDD0016-56973","NSAMDD0016",56973,"1",4.69,466.77,152.01,NA,209.35,NA,314.76,310.07,209.35,1.48,0
"852","NSAMDD0016-56973","NSAMDD0016",56973,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","SATEYB0001-56940","SATEYB0001",56940,"0",3.53,443.39,152.22,0,209.35,0,291.17,287.64,209.35,1.37,0
"854","SATEYB0001-56940","SATEYB0001",56940,"1",3.52,447.31,155.03,0,209.35,0,292.28,288.76,209.35,1.38,0
"855","SATEYB0001-56940","SATEYB0001",56940,"2",3.53,476.88,162.44,0,209.35,0,314.44,310.91,209.35,1.49,0
"856","SATEYB0002-56991","SATEYB0002",56991,"0",3.51,435.93,152.33,0,209.35,0,283.6,280.09,209.35,1.34,0
"857","SATEYB0002-56991","SATEYB0002",56991,"1",3.56,441.85,151.94,0,209.35,0,289.91,286.35,209.35,1.37,0
"858","SATEYB0002-56991","SATEYB0002",56991,"2",3.48,476.25,171.53,0,209.35,0,304.72,301.24,209.35,1.44,0
"859","SATFLB0026-57001","SATFLB0026",57001,"0",3.51,449.71,152.08,0,209.35,0,297.63,294.12,209.35,1.4,0
"860","SATFLB0026-57001","SATFLB0026",57001,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"861","SATFLB0026-57001","SATFLB0026",57001,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"862","SATFLB0027-56975","SATFLB0027",56975,"0",3.5,399.75,162.32,0,209.35,0,237.43,233.93,209.35,1.12,0
"863","SATFLB0027-56975","SATFLB0027",56975,"1",3.52,487.72,162.31,0,209.35,0,325.41,321.89,209.35,1.54,0
"864","SATFLB0027-56975","SATFLB0027",56975,"2",3.52,476.5,154.58,0,209.35,0,321.92,318.4,209.35,1.52,0
"865","SATFLB0028-56995","SATFLB0028",56995,"0",3.53,498.72,155.35,0,209.35,0,343.37,339.84,209.35,1.62,0
"866","SATFLB0028-56995","SATFLB0028",56995,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"867","SATFLB0028-56995","SATFLB0028",56995,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"868","SATKAN0003-56996","SATKAN0003",56996,"0",3.47,408.27,162.48,0,209.35,0,245.79,242.32,209.35,1.16,0
"869","SATKAN0003-56996","SATKAN0003",56996,"1",3.58,491.34,162.11,0,209.35,0,329.23,325.65,209.35,1.56,0
"870","SATKAN0003-56996","SATKAN0003",56996,"2",3.56,517.52,162.12,0,209.35,0,355.4,351.84,209.35,1.68,0
"871","SATKAN0004-56928","SATKAN0004",56928,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"872","SATKAN0004-56928","SATKAN0004",56928,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"873","SATKAN0004-56928","SATKAN0004",56928,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"874","VCAMDD0001-57011","VCAMDD0001",57011,"0",3.3,500.58,162.17,0,209.35,0,338.41,335.11,209.35,1.6,0
"875","VCAMDD0001-57011","VCAMDD0001",57011,"1",3.29,424.15,152.78,0,209.35,0,271.37,268.08,209.35,1.28,0
"876","VCAMDD0001-57011","VCAMDD0001",57011,"2",3.31,449.07,155.15,0,209.35,0,293.92,290.61,209.35,1.39,0
"877","VCAMDD0002-56990","VCAMDD0002",56990,"0",3.33,503.84,153.93,0,209.35,0,349.91,346.58,209.35,1.66,0
"878","VCAMDD0002-56990","VCAMDD0002",56990,"1",3.39,485.67,155.1,0,209.35,0,330.57,327.18,209.35,1.56,0
"879","VCAMDD0002-56990","VCAMDD0002",56990,"2",3.43,478.85,151.9,0,209.35,0,326.95,323.52,209.35,1.55,0
"880","VCAMDD0003-57012","VCAMDD0003",57012,"0",3.51,471.92,153.87,0,209.35,0,318.05,314.54,209.35,1.5,0
"881","VCAMDD0003-57012","VCAMDD0003",57012,"1",3.14,467.41,155.01,0,209.35,0,312.4,309.26,209.35,1.48,0
"882","VCAMDD0003-57012","VCAMDD0003",57012,"2",3.48,465.81,162.38,0,209.35,0,303.43,299.95,209.35,1.43,0
"883","SAAGAW0001-56992","SAAGAW0001",56992,"0",3.53,539.52,162,0,209.35,0,377.52,373.99,209.35,1.79,0
"884","SAAGAW0001-56992","SAAGAW0001",56992,"1",3.57,499.16,152.33,0,209.35,0,346.83,343.26,209.35,1.64,0
"885","SAAGAW0001-56992","SAAGAW0001",56992,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","SAAGAW0002-56993","SAAGAW0002",56993,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","SAAGAW0002-56993","SAAGAW0002",56993,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","SAAGAW0002-56993","SAAGAW0002",56993,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","SAAGAW0003-56994","SAAGAW0003",56994,"0",3.55,484.62,152.11,0,209.35,0,332.51,328.96,209.35,1.57,0
"890","SAAGAW0003-56994","SAAGAW0003",56994,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","SAAGAW0003-56994","SAAGAW0003",56994,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","NSAMDD0011-56981","NSAMDD0011",56981,"0",5.04,581.07,155.17,0,209.35,0,425.9,420.86,209.35,2.01,0
"893","NSAMDD0011-56981","NSAMDD0011",56981,"1",5.01,539.99,155.39,0,209.35,0,384.6,379.59,209.35,1.81,0
"894","NSAMDD0011-56981","NSAMDD0011",56981,"2",5.13,530.63,154.27,0,209.35,0,376.36,371.23,209.35,1.77,0
"895","NSAMDD0013-56982","NSAMDD0013",56982,"0",4.67,523.89,152.24,0,209.35,0,371.65,366.98,209.35,1.75,0
"896","NSAMDD0013-56982","NSAMDD0013",56982,"1",4.7,519.93,155.09,0,209.35,0,364.84,360.14,209.35,1.72,0
"897","NSAMDD0013-56982","NSAMDD0013",56982,"2",4.79,541.66,163.17,0,209.35,0,378.49,373.7,209.35,1.79,0
"898","NSAMDD0017-57080","NSAMDD0017",57080,"0",4.74,475.78,153.67,0,209.35,0,322.11,317.37,209.35,1.52,0
"899","NSAMDD0017-57080","NSAMDD0017",57080,"1",4.66,457.19,151.9,0,209.35,0,305.29,300.63,209.35,1.44,0
"900","NSAMDD0017-57080","NSAMDD0017",57080,"2",4.72,460.66,163.2,0,209.35,0,297.46,292.74,209.35,1.4,0
"901","NSAMDD0018-56976","NSAMDD0018",56976,"0",4.65,510.22,160.42,0,209.35,0,349.8,345.15,209.35,1.65,0
"902","NSAMDD0018-56976","NSAMDD0018",56976,"1",4.7,503.66,154.42,0,209.35,0,349.24,344.54,209.35,1.65,0
"903","NSAMDD0018-56976","NSAMDD0018",56976,"2",4.7,504.32,153.86,0,209.35,0,350.46,345.76,209.35,1.65,0
"904","NSAMDD0019-57081","NSAMDD0019",57081,"0",4.71,499.89,155.03,0,209.35,0,344.86,340.15,209.35,1.62,0
"905","NSAMDD0019-57081","NSAMDD0019",57081,"1",4.75,466.97,160.49,0,209.35,0,306.48,301.73,209.35,1.44,0
"906","NSAMDD0019-57081","NSAMDD0019",57081,"2",4.64,472.74,162.15,0,209.35,0,310.59,305.95,209.35,1.46,0
"907","NSAMDD0020-56984","NSAMDD0020",56984,"0",4.67,508.53,162.43,0,209.35,0,346.1,341.43,209.35,1.63,0
"908","NSAMDD0020-56984","NSAMDD0020",56984,"1",4.73,514.17,162.71,0,209.35,0,351.46,346.73,209.35,1.66,0
"909","NSAMDD0020-56984","NSAMDD0020",56984,"2",4.65,511.37,171.3,0,209.35,0,340.07,335.42,209.35,1.6,0
"910","NSAMDD0021-57082","NSAMDD0021",57082,"0",4.68,451.58,162.39,0,209.35,0,289.19,284.51,209.35,1.36,0
"911","NSAMDD0021-57082","NSAMDD0021",57082,"1",4.48,453.11,151.89,0,209.35,0,301.22,296.74,209.35,1.42,0
"912","NSAMDD0021-57082","NSAMDD0021",57082,"2",4.72,456.39,151.86,0,209.35,0,304.53,299.81,209.35,1.43,0
"913","NSAMDD0022-56985","NSAMDD0022",56985,"0",4.68,504.1,155.46,0,209.35,0,348.64,343.96,209.35,1.64,0
"914","NSAMDD0022-56985","NSAMDD0022",56985,"1",4.76,482.04,153.72,0,209.35,0,328.32,323.56,209.35,1.55,0
"915","NSAMDD0022-56985","NSAMDD0022",56985,"2",4.72,488.19,154.55,0,209.35,0,333.64,328.92,209.35,1.57,0
"916","NSAMDD0023-57083","NSAMDD0023",57083,"0",4.67,506.72,153.93,0,209.35,0,352.79,348.12,209.35,1.66,0
"917","NSAMDD0023-57083","NSAMDD0023",57083,"1",4.61,521.27,151.69,0,209.35,0,369.58,364.97,209.35,1.74,0
"918","NSAMDD0023-57083","NSAMDD0023",57083,"2",4.72,458.44,153.82,0,209.35,0,304.62,299.9,209.35,1.43,0
"919","NSAMDD0024-56986","NSAMDD0024",56986,"0",4.71,452.08,155,0,209.35,0,297.08,292.37,209.35,1.4,0
"920","NSAMDD0024-56986","NSAMDD0024",56986,"1",4.68,526.81,163.02,0,209.35,0,363.79,359.11,209.35,1.72,0
"921","NSAMDD0024-56986","NSAMDD0024",56986,"2",4.62,511.55,153.94,0,209.35,0,357.61,352.99,209.35,1.69,0
"922","NSAMDD0025-57084","NSAMDD0025",57084,"0",4.61,497.74,154.26,0,209.35,0,343.48,338.87,209.35,1.62,0
"923","NSAMDD0025-57084","NSAMDD0025",57084,"1",4.71,506.59,162.24,0,209.35,0,344.35,339.64,209.35,1.62,0
"924","NSAMDD0025-57084","NSAMDD0025",57084,"2",4.8,489.34,154.4,0,209.35,0,334.94,330.14,209.35,1.58,0
"925","NSAMDD0026-56987","NSAMDD0026",56987,"0",4.72,502.67,154.98,0,209.35,0,347.69,342.97,209.35,1.64,0
"926","NSAMDD0026-56987","NSAMDD0026",56987,"1",4.71,505.29,151.99,0,209.35,0,353.3,348.59,209.35,1.67,0
"927","NSAMDD0026-56987","NSAMDD0026",56987,"2",4.54,477.6,154.74,0,209.35,0,322.86,318.32,209.35,1.52,0
"928","NSAMDD0028-56988","NSAMDD0028",56988,"0",4.67,501.82,153.87,0,209.35,0,347.95,343.28,209.35,1.64,0
"929","NSAMDD0028-56988","NSAMDD0028",56988,"1",4.73,463.28,162.05,0,209.35,0,301.23,296.5,209.35,1.42,0
"930","SASMDD0002-53711","SASMDD0002",53711,"20 to 30cm",NA,NA,NA,0,NA,0,NA,306.3,209.35,1.46,0
"931","SASMDD0001-53710","SASMDD0001",53710,"0 to 10cm",NA,NA,NA,0,NA,0,NA,383.03,209.35,1.83,0
"932","SASMDD0001-53710","SASMDD0001",53710,"20 to 30cm",NA,NA,NA,0,NA,0,NA,386.35,209.35,1.85,0
"933","SASMDD0001-53710","SASMDD0001",53710,"20 to 30cm",NA,NA,NA,0,NA,0,NA,371.26,209.35,1.77,0
"934","SASMDD0012-56974","SASMDD0012",56974,"0 to 10cm",NA,NA,NA,0,NA,0,NA,383.08,209.35,1.83,0
"935","SASMDD0012-56974","SASMDD0012",56974,"10 to 20cm",NA,NA,NA,0,NA,0,NA,386.15,209.35,1.84,0
"936","SASMDD0012-56974","SASMDD0012",56974,"20 to 30cm",NA,NA,NA,0,NA,0,NA,371.26,209.35,1.77,0
"937","NSAMDD0028-56988","NSAMDD0028",56988,"2",4.71,482.33,152.45,0,209.35,0,329.88,325.17,209.35,1.55,0
"938","NSAMDD0030-56989","NSAMDD0030",56989,"0",4.78,493.32,162.24,0,209.35,0,331.08,326.3,209.35,1.56,0
"939","NSAMDD0030-56989","NSAMDD0030",56989,"1",4.82,469.61,155.26,0,209.35,0,314.35,309.53,209.35,1.48,0
"940","NSAMDD0030-56989","NSAMDD0030",56989,"2",4.75,459.24,153.58,0,209.35,0,305.66,300.91,209.35,1.44,0
"941","NSAMDD0029-57088","NSAMDD0029",57088,"0",4.49,500.44,162.44,0,209.35,0,338,333.51,209.35,1.59,0
"942","NSAMDD0029-57088","NSAMDD0029",57088,"1",4.59,467.91,151.77,0,209.35,0,316.14,311.55,209.35,1.49,0
"943","NSAMDD0029-57088","NSAMDD0029",57088,"2",4.76,482.69,162.39,0,209.35,0,320.3,315.54,209.35,1.51,0
