"","site_location_name","point","estimation_2","missing","x","y"
"370","NSTSYB0008","NW","False","FALSE",1663554.79093808,-3741206.61181156
"371","NSTSYB0008","SE","False","FALSE",1663637.59368225,-3741318.63035051
"372","NSTSYB0008","SW","False","FALSE",1663538.19552326,-3741305.13742286
"373","NSTSYB0009","NE","False","FALSE",1688842.70744732,-3785258.85881076
"374","NSTSYB0009","NW","False","FALSE",1688742.93150601,-3785245.04310733
"375","NSTSYB0009","SE","False","FALSE",1688827.00513987,-3785358.38104737
"376","NSTSYB0009","SW","False","FALSE",1688727.77675773,-3785344.33114585
"377","NTAARP0001","NE","False","FALSE",29737.4833533097,-1433661.396913
"378","NTAARP0001","NW","False","FALSE",29635.9879769962,-1433659.36383719
"379","NTAARP0001","SE","False","FALSE",29735.4560869499,-1433758.39920833
"380","NTAARP0001","SW","False","FALSE",29636.7020530131,-1433757.58439662
"381","NTAARP0002","NE","False","FALSE",32404.1040126289,-1432389.88294142
"382","NTAARP0002","NW","False","FALSE",32303.5111065244,-1432392.37898661
"383","NTAARP0002","SE","False","FALSE",32403.5702078719,-1432492.64283539
"384","NTAARP0002","SW","False","FALSE",32302.9817318826,-1432488.77347664
"385","NTAARP0003","NE","False","FALSE",50270.093321113,-1429317.12173612
"386","NTAARP0003","NW","False","FALSE",50169.1751481237,-1429317.3670073
"387","NTAARP0003","SE","False","FALSE",50271.8892397428,-1429413.21180161
"388","NTAARP0003","SW","False","FALSE",50167.900724409,-1429415.86955609
"389","NTAARP0004","NE","False","FALSE",109071.370276872,-1339747.01571413
"390","NTAARP0004","NW","False","FALSE",108970.036522142,-1339748.3279702
"391","NTAARP0004","SE","False","FALSE",109071.521082512,-1339844.70894096
"392","NTAARP0004","SW","False","FALSE",108970.18383624,-1339845.13353433
"393","NTAARP0005","NE","False","FALSE",108877.102331893,-1343601.32892881
"394","NTAARP0005","NW","False","FALSE",108775.823608007,-1343601.96203057
"395","NTAARP0005","SE","False","FALSE",108876.000351887,-1343701.19306471
"396","NTAARP0005","SW","False","FALSE",108774.297387366,-1343699.64702474
"397","NTABRT0001","NE","False","FALSE",127543.927549068,-2399157.61577972
"398","NTABRT0001","NW","False","FALSE",127444.59222193,-2399156.02563321
"399","NTABRT0001","SE","False","FALSE",127542.945402,-2399258.12991566
"400","NTABRT0001","SW","False","FALSE",127444.459990859,-2399257.47847015
"401","NTABRT0002","NE","False","FALSE",127881.293417778,-2399168.67369877
"402","NTABRT0002","NW","False","FALSE",127782.248420136,-2399167.70372208
"403","NTABRT0002","SE","False","FALSE",127880.302599543,-2399269.80765776
"404","NTABRT0002","SW","False","FALSE",127781.833564398,-2399268.53281252
"405","NTABRT0003","NE","False","FALSE",129846.488724424,-2399178.76633086
"406","NTABRT0003","NW","False","FALSE",129747.436661222,-2399177.47198144
"407","NTABRT0003","SE","False","FALSE",129845.4857582,-2399279.59076646
"408","NTABRT0003","SW","False","FALSE",129746.437546286,-2399277.98594752
"409","NTABRT0004","NE","False","FALSE",165246.346965794,-2400274.23488373
"410","NTABRT0004","NW","False","FALSE",165147.310355979,-2400272.98138414
"411","NTABRT0004","SE","False","FALSE",165244.222537339,-2400375.04647569
"412","NTABRT0004","SW","False","FALSE",165145.752511925,-2400373.48963166
"413","NTABRT0005","NE","False","FALSE",164800.434692993,-2400410.39160886
"414","NTABRT0005","NW","False","FALSE",164701.120899195,-2400408.51694204
"415","NTABRT0005","SE","False","FALSE",164798.883427127,-2400510.5896265
"416","NTABRT0005","SW","False","FALSE",164699.840775046,-2400509.96046414
"417","NTABRT0006","NE","False","FALSE",164924.159152716,-2400188.24855378
"418","NTABRT0006","NW","False","FALSE",164824.813868347,-2400187.92404922
"419","NTABRT0006","SE","False","FALSE",164922.595188556,-2400289.3776524
"420","NTABRT0006","SW","False","FALSE",164823.272638152,-2400288.122997
"421","NTABRT0007","NE","False","FALSE",167458.705084522,-2400140.37798908
"422","NTABRT0007","NW","False","FALSE",167359.841423883,-2400139.08759344
"423","NTABRT0007","SE","False","FALSE",167457.626530648,-2400239.57407426
"424","NTABRT0007","SW","False","FALSE",167359.076317246,-2400238.60045015
"425","NTABRT0008","NE","False","FALSE",148564.951123489,-2357023.58521025
"426","NTABRT0008","NW","False","FALSE",148466.328770405,-2357022.07601437
"427","NTABRT0008","SE","False","FALSE",148564.178373308,-2357121.51741255
"428","NTABRT0008","SW","False","FALSE",148464.796355798,-2357121.07121461
"429","NTADAC0001","NE","False","FALSE",-134411.935100558,-1390774.17467946
"430","NTADAC0001","NW","False","FALSE",-134513.463013687,-1390775.84189348
"431","NTADAC0001","SE","False","FALSE",-134420.596881776,-1390862.95101735
"432","NTADAC0001","SW","False","FALSE",-134511.943828666,-1390864.4598802
"433","NTADAC0002","NE","False","FALSE",37683.134916835,-1344536.31983324
"434","NTADAC0002","NW","False","FALSE",37581.3012001852,-1344535.44437458
"435","NTADAC0002","SE","False","FALSE",37683.4191398407,-1344636.61846489
"436","NTADAC0002","SW","False","FALSE",37581.9512622015,-1344635.47742419
"437","NTADMR0001","NE","False","FALSE",268965.82707395,-2074810.33416203
"438","NTADMR0001","NW","False","FALSE",268867.080775937,-2074808.04922502
"439","NTADMR0001","SE","False","FALSE",268964.330828139,-2074909.23864158
"440","NTADMR0001","SW","False","FALSE",268864.91043269,-2074907.17340969
"441","NTADMR0002","NE","False","FALSE",230393.445725771,-2098752.75645292
"442","NTADMR0002","NW","False","FALSE",230294.686987947,-2098750.76395488
"443","NTADMR0002","SE","False","FALSE",230391.836006877,-2098851.5082182
"444","NTADMR0002","SW","False","FALSE",230292.736248023,-2098849.9321152
"445","NTAFIN0001","NE","False","FALSE",147717.428838369,-2605233.18565887
"446","NTAFIN0001","NW","False","FALSE",147618.536045205,-2605232.36021238
"447","NTAFIN0001","SE","False","FALSE",147716.263147321,-2605334.56534901
"448","NTAFIN0001","SW","False","FALSE",147617.374710713,-2605333.42868371
"449","NTAFIN0002","NE","False","FALSE",144480.635279187,-2592334.04605039
"450","NTAFIN0002","NW","False","FALSE",144381.932111506,-2592332.62626634
"451","NTAFIN0002","SE","False","FALSE",144479.499909747,-2592435.10217432
"452","NTAFIN0002","SW","False","FALSE",144381.904359936,-2592434.62739406
"453","NTAFIN0003","NE","False","FALSE",148620.877007197,-2606128.46237389
"454","NTAFIN0003","NW","False","FALSE",148522.001878282,-2606126.69628498
"455","NTAFIN0003","SE","False","FALSE",148619.707696756,-2606229.53160918
"456","NTAFIN0003","SW","False","FALSE",148520.826149121,-2606228.3879896
"457","NTAFIN0004","NE","False","FALSE",138435.009220946,-2612177.08112071
"458","NTAFIN0004","NW","False","FALSE",138336.170101495,-2612176.32714878
"459","NTAFIN0004","SE","False","FALSE",138433.919463825,-2612278.15716001
"460","NTAFIN0004","SW","False","FALSE",138334.809763375,-2612277.40027318
"461","NTAFIN0005","NE","False","FALSE",138178.167436542,-2613211.32140224
"462","NTAFIN0005","NW","False","FALSE",138080.461839751,-2613210.5815155
"463","NTAFIN0005","SE","False","FALSE",138177.923762856,-2613312.40753455
"464","NTAFIN0005","SW","False","FALSE",138079.378122673,-2613311.34731664
"465","NTAFIN0006","NE","False","FALSE",138751.539221949,-2611100.26669466
"466","NTAFIN0006","NW","False","FALSE",138652.986653536,-2611099.20218251
"467","NTAFIN0006","SE","False","FALSE",138750.44707612,-2611201.34167742
"468","NTAFIN0006","SW","False","FALSE",138651.613850462,-2611200.27413484
"469","NTAFIN0007","NE","False","FALSE",144741.568340643,-2584698.97117742
"470","NTAFIN0007","NW","False","FALSE",144642.534631366,-2584697.54635759
"471","NTAFIN0007","SE","False","FALSE",144740.43518238,-2584799.70844009
"472","NTAFIN0007","SW","False","FALSE",144641.680762262,-2584798.59796514
"473","NTAFIN0008","NE","False","FALSE",142685.461056857,-2583493.44787208
"474","NTAFIN0008","NW","False","FALSE",142586.686538645,-2583492.35305707
"475","NTAFIN0008","SE","False","FALSE",142684.622699315,-2583594.49840929
"476","NTAFIN0008","SW","False","FALSE",142585.566918697,-2583593.40047569
"477","NTAFIN0009","NE","False","FALSE",139967.063485921,-2605563.17267903
"478","NTAFIN0009","NW","False","FALSE",139868.176809247,-2605562.09566319
"479","NTAFIN0009","SE","False","FALSE",139965.965697436,-2605663.93099548
"480","NTAFIN0009","SW","False","FALSE",139867.07979635,-2605662.85398809
"481","NTAFIN0010","NE","False","FALSE",138191.213624592,-2606133.95195628
"482","NTAFIN0010","NW","False","FALSE",138092.616231283,-2606132.58040323
"483","NTAFIN0010","SE","False","FALSE",138190.126360446,-2606235.02222534
"484","NTAFIN0010","SW","False","FALSE",138091.244855387,-2606233.95888745
"485","NTAFIN0011","NE","False","FALSE",133521.665876755,-2609285.31665212
"486","NTAFIN0011","NW","False","FALSE",133421.980298475,-2609284.59192993
"487","NTAFIN0011","SE","False","FALSE",133519.777456525,-2609386.69295831
"488","NTAFIN0011","SW","False","FALSE",133420.930264184,-2609385.66567478
"489","NTAFIN0012","NE","False","FALSE",114507.262243179,-2654722.03221637
"490","NTAFIN0012","NW","False","FALSE",114408.203026407,-2654721.1462505
"491","NTAFIN0012","SE","False","FALSE",114506.354709064,-2654823.45906905
"492","NTAFIN0012","SW","False","FALSE",114407.301834743,-2654821.9514777
"493","NTAFIN0013","NE","False","FALSE",118790.543778035,-2651657.36406315
"494","NTAFIN0013","NW","False","FALSE",118692.288052511,-2651658.00846065
"495","NTAFIN0013","SE","False","FALSE",118789.874425096,-2651759.72463285
"496","NTAFIN0013","SW","False","FALSE",118690.789391173,-2651759.1168844
"497","NTAFIN0014","NE","False","FALSE",117295.458339649,-2650454.07835321
"498","NTAFIN0014","NW","False","FALSE",117196.368936937,-2650452.85944129
"499","NTAFIN0014","SE","False","FALSE",117294.531895891,-2650555.19105093
"500","NTAFIN0014","SW","False","FALSE",117195.712454697,-2650555.21905155
"501","NTAFIN0015","NE","False","FALSE",122650.986785319,-2648801.39833222
"502","NTAFIN0015","NW","False","FALSE",122551.887689165,-2648799.82773314
"503","NTAFIN0015","SE","False","FALSE",122649.204271546,-2648900.63415577
"504","NTAFIN0015","SW","False","FALSE",122551.197508224,-2648901.25148723
"505","NTAFIN0016","NE","False","FALSE",130718.658760791,-2645371.62197347
"506","NTAFIN0016","NW","False","FALSE",130619.252833131,-2645369.9849663
"507","NTAFIN0016","SE","False","FALSE",130716.494512604,-2645473.65056003
"508","NTAFIN0016","SW","False","FALSE",130618.499125705,-2645471.40630844
"509","NTAFIN0017","NE","False","FALSE",96455.9538212111,-2633097.60094351
"510","NTAFIN0017","NW","False","FALSE",96357.0105131538,-2633096.54549584
"511","NTAFIN0017","SE","False","FALSE",96456.0383064731,-2633198.39481368
"512","NTAFIN0017","SW","False","FALSE",96356.5315345722,-2633197.64646304
"513","NTAFIN0018","NE","False","FALSE",95378.783396348,-2631653.87100994
"514","NTAFIN0018","NW","False","FALSE",95285.6994990382,-2631648.8156798
"515","NTAFIN0018","SE","False","FALSE",95377.7526092706,-2631754.65521339
"516","NTAFIN0018","SW","False","FALSE",95279.0798915946,-2631753.61017974
"517","NTAFIN0019","NE","False","FALSE",94009.8471770858,-2630916.75469881
"518","NTAFIN0019","NW","False","FALSE",93910.8846958422,-2630916.02945316
"519","NTAFIN0019","SE","False","FALSE",94008.8349352536,-2631017.84974244
"520","NTAFIN0019","SW","False","FALSE",93910.1441973079,-2631017.1264893
"521","NTAFIN0020","NE","False","FALSE",140387.866541372,-2666107.93810201
"522","NTAFIN0020","NW","False","FALSE",140289.179103282,-2666106.54348169
"523","NTAFIN0020","SE","False","FALSE",140386.756236248,-2666209.06093454
"524","NTAFIN0020","SW","False","FALSE",140288.066162008,-2666207.97772146
"525","NTAFIN0021","NE","False","FALSE",146607.130667577,-2666563.9227561
"526","NTAFIN0021","NW","False","FALSE",146508.163112594,-2666562.78831922
"527","NTAFIN0021","SE","False","FALSE",146606.251341106,-2666665.04969082
"528","NTAFIN0021","SW","False","FALSE",146507.284568904,-2666663.91526074
"529","NTAFIN0022","NE","False","FALSE",145489.624085624,-2661977.37886614
"530","NTAFIN0022","NW","False","FALSE",145390.621028299,-2661976.25307951
"531","NTAFIN0022","SE","False","FALSE",145488.477377395,-2662078.1874794
"532","NTAFIN0022","SW","False","FALSE",145389.471560739,-2662077.37308841
"533","NTAFIN0023","NE","False","FALSE",144096.054878916,-2653961.18885841
"534","NTAFIN0023","NW","False","FALSE",143996.986281227,-2653960.38410494
"535","NTAFIN0023","SE","False","FALSE",144094.635954028,-2654062.29790564
"536","NTAFIN0023","SW","False","FALSE",143995.848619972,-2654061.49743936
"537","NTAFIN0024","NE","False","FALSE",165798.386549791,-2694311.43145979
"538","NTAFIN0024","NW","False","FALSE",165699.372225839,-2694309.52316968
"539","NTAFIN0024","SE","False","FALSE",165797.076152557,-2694412.26385845
"540","NTAFIN0024","SW","False","FALSE",165698.054535281,-2694410.97737812
"541","NTAFIN0025","NE","False","FALSE",167667.212588158,-2683219.5329031
"542","NTAFIN0025","NW","False","FALSE",167568.104096377,-2683218.23190769
"543","NTAFIN0025","SE","False","FALSE",167666.160376092,-2683320.98187587
"544","NTAFIN0025","SW","False","FALSE",167566.780978608,-2683319.05547054
"545","NTAFIN0026","NE","False","FALSE",176406.121189316,-2581295.74222478
"546","NTAFIN0026","NW","False","FALSE",176307.312768316,-2581295.63204345
"547","NTAFIN0026","SE","False","FALSE",176404.180686864,-2581396.15366729
"548","NTAFIN0026","SW","False","FALSE",176305.395882107,-2581395.11132448
"549","NTAFIN0027","NE","False","FALSE",164760.652555483,-2573134.43863751
"550","NTAFIN0027","NW","False","FALSE",164661.808606161,-2573133.17451173
"551","NTAFIN0027","SE","False","FALSE",164759.364007809,-2573235.16194562
"552","NTAFIN0027","SW","False","FALSE",164660.516853723,-2573234.20895302
"553","NTAFIN0028","NE","False","FALSE",138181.412506811,-2789521.74468582
"554","NTAFIN0028","NW","False","FALSE",138082.296525889,-2789520.66346768
"555","NTAFIN0028","SE","False","FALSE",138179.762921325,-2789622.94826389
"556","NTAFIN0028","SW","False","FALSE",138080.92185653,-2789622.18174737
"557","NTAFIN0029","NE","False","FALSE",142721.99973886,-2785933.14585443
"558","NTAFIN0029","NW","False","FALSE",142623.119848011,-2785932.34376424
"559","NTAFIN0029","SE","False","FALSE",142720.578232644,-2786034.66148721
"560","NTAFIN0029","SW","False","FALSE",142621.980244707,-2786033.55087915
"561","NTAFIN0030","NE","False","FALSE",176374.447946903,-2809975.91507088
"562","NTAFIN0030","NW","False","FALSE",176275.769144976,-2809974.53876202
"563","NTAFIN0030","SE","False","FALSE",176373.027170981,-2810077.75357673
"564","NTAFIN0030","SW","False","FALSE",176274.625034584,-2810075.75763807
"565","NTAFIN0031","NE","False","FALSE",187869.777441117,-2804734.59929034
"566","NTAFIN0031","NW","False","FALSE",187770.513244645,-2804733.12517093
"567","NTAFIN0031","SE","False","FALSE",187868.006706502,-2804835.80749883
"568","NTAFIN0031","SW","False","FALSE",187769.277883412,-2804834.34132996
"569","NTAFIN0032","NE","False","FALSE",193719.941767253,-2586751.54660472
"570","NTAFIN0032","NW","False","FALSE",193617.848205591,-2586749.38729282
"571","NTAFIN0032","SE","False","FALSE",193718.13365773,-2586852.89718837
"572","NTAFIN0032","SW","False","FALSE",193619.958205777,-2586850.79796365
"573","NTAFIN0033","NE","False","FALSE",198537.274132823,-2595768.81121716
"574","NTAFIN0033","NW","False","FALSE",198439.13337779,-2595768.85118869
"575","NTAFIN0033","SE","False","FALSE",198534.582188482,-2595870.77954139
"576","NTAFIN0033","SW","False","FALSE",198437.039353948,-2595868.65108595
"577","NTAGFU0001","NE","False","FALSE",532843.440976012,-2033000.60657232
"578","NTAGFU0001","NW","False","FALSE",532742.807899644,-2032995.99376323
"579","NTAGFU0001","SE","False","FALSE",532839.467439553,-2033100.67633688
"580","NTAGFU0001","SW","False","FALSE",532739.116939178,-2033096.38449704
"581","NTAGFU0002","NE","False","FALSE",530999.58976375,-2034327.02713264
"582","NTAGFU0002","NW","False","FALSE",530900.097469001,-2034323.0901771
"583","NTAGFU0002","SE","False","FALSE",530995.900775913,-2034427.4209828
"584","NTAGFU0002","SW","False","FALSE",530895.535859302,-2034423.75703797
"585","NTAGFU0003","NE","False","FALSE",539843.629379837,-2003188.32564177
"586","NTAGFU0003","NW","False","FALSE",539743.953752218,-2003183.40080452
"587","NTAGFU0003","SE","False","FALSE",539839.652350781,-2003287.40423933
"588","NTAGFU0003","SW","False","FALSE",539740.235182777,-2003283.41398806
"589","NTAGFU0004","NE","False","FALSE",539785.142146335,-2002040.43427401
"590","NTAGFU0004","NW","False","FALSE",539685.975304412,-2002037.0717057
"591","NTAGFU0004","SE","False","FALSE",539781.400809321,-2002140.75350961
"592","NTAGFU0004","SW","False","FALSE",539681.975165012,-2002136.76368898
"593","NTAGFU0005","NE","False","FALSE",539411.759522543,-2005258.44501514
"594","NTAGFU0005","NW","False","FALSE",539313.537604277,-2005254.19682516
"595","NTAGFU0005","SE","False","FALSE",539408.916131191,-2005358.49910547
"596","NTAGFU0005","SW","False","FALSE",539309.51427321,-2005354.51203824
"597","NTAGFU0006","NE","False","FALSE",510036.965829998,-2018037.46796973
"598","NTAGFU0006","NW","False","FALSE",509937.328182615,-2018034.61109341
"599","NTAGFU0006","SE","False","FALSE",510033.167480861,-2018137.51461302
"600","NTAGFU0006","SW","False","FALSE",509933.542269438,-2018134.34968513
"601","NTAGFU0007","NE","False","FALSE",507850.17352736,-2017757.63464901
"602","NTAGFU0007","NW","False","FALSE",507750.274448638,-2017753.85861437
"603","NTAGFU0007","SE","False","FALSE",507846.379889395,-2017857.98955713
"604","NTAGFU0007","SW","False","FALSE",507746.481556918,-2017854.2135507
