Label SW,site_location_name,site_location_id,established_date,point,latitude,longitude,threedcq,,,,
,QDACYP0002,61272,7/06/2018,NW,-15.28363889,145.1915083,1.214,,,,
,QDACYP0002,61272,7/06/2018,SE,-15.28454444,145.1924361,0.672,,,,
QDACYP0002,QDACYP0002,61272,7/06/2018,SW,-15.28453889,145.1915056,0.642,,,,
,QDACYP0003,61273,8/06/2018,CENTRE,-15.27629167,145.2867861,1.012,,,,
,QDACYP0003,61273,8/06/2018,NE,-15.27583889,145.2872528,0.68,,,,
,QDACYP0003,61273,8/06/2018,NW,-15.27583611,145.2863167,0.871,,,,
,QDACYP0003,61273,8/06/2018,SE,-15.27674167,145.2872444,0.728,,,,
QDACYP0003,QDACYP0003,61273,8/06/2018,SW,-15.27674167,145.2863194,0.974,,,,
,QDACYP0004,61274,10/06/2018,CENTRE,-14.09238889,142.9775194,1.425,,,,
,QDACYP0004,61274,10/06/2018,NE,-14.09193889,142.9779833,1.076,,,,
,QDACYP0004,61274,10/06/2018,NW,-14.09193056,142.97705,2.209,,,,
,QDACYP0004,61274,10/06/2018,SE,-14.092833,142.977978,,,,,
QDACYP0004,QDACYP0004,61274,10/06/2018,SW,-14.09283611,142.9770583,1.869,,,,
,QDACYP0005,61275,10/06/2018,CENTRE,-14.142175,142.9767056,0.623,,,,
,QDACYP0005,61275,10/06/2018,NE,-14.14171667,142.9771639,1.617,,,,
,QDACYP0005,61275,10/06/2018,NW,-14.14171944,142.9762444,1.118,,,,
,QDACYP0005,61275,10/06/2018,SE,-14.142616,142.977186,999,Estimate,,,
QDACYP0005,QDACYP0005,61275,10/06/2018,SW,-14.14262222,142.9762611,7.881,,,,
,QDACYP0006,61276,11/06/2018,CENTRE,-14.2262,142.9329861,0.646,,,,
,QDACYP0006,61276,11/06/2018,NE,-14.22574722,142.9334611,0.948,,,,
,QDACYP0006,61276,11/06/2018,NW,-14.22574444,142.9325222,1.729,,,,
,QDACYP0006,61276,11/06/2018,SE,-14.22664444,142.9334528,1.559,,,,
QDACYP0006,QDACYP0006,61276,11/06/2018,SW,-14.22668056,142.9325194,1.256,,,,
,QDACYP0007,61277,11/06/2018,CENTRE,-14.22621111,142.9856889,1.035,,,,
,QDACYP0007,61277,11/06/2018,NE,-14.22576667,142.9861472,1.281,,,,
,QDACYP0007,61277,11/06/2018,NW,-14.225725,142.9852389,2.941,,,,
,QDACYP0007,61277,11/06/2018,SE,-14.22667222,142.9861528,1.019,,,,
QDACYP0007,QDACYP0007,61277,11/06/2018,SW,-14.22659444,142.9852194,0.916,,,,
,QDACYP0008,61278,12/06/2018,CENTRE,-14.29779722,143.093675,1.179,,,,
,QDACYP0008,61278,12/06/2018,NE,-14.29736389,143.0941556,1.791,,,,
,QDACYP0008,61278,12/06/2018,NW,-14.29734722,143.0932139,0.992,,,,
,QDACYP0008,61278,12/06/2018,SE,-14.29825278,143.0941333,1.438,,,,
QDACYP0008,QDACYP0008,61278,12/06/2018,SW,-14.29824722,143.0932083,1.786,,,,
,QDACYP0009,61279,13/06/2018,CENTRE,-14.06684722,143.2087917,1.367,,,,
,QDACYP0009,61279,13/06/2018,NE,-14.0664,143.20925,0.697,,,,
,QDACYP0009,61279,13/06/2018,NW,-14.06640833,143.2083306,1.163,,,,
,QDACYP0009,61279,13/06/2018,SE,-14.06730278,143.2092556,1.827,,,,
QDACYP0009,QDACYP0009,61279,13/06/2018,SW,-14.0673,143.2083194,1.243,,,,
,QDACYP0010,61280,14/06/2018,CENTRE,-13.09148056,142.7732861,0.662,,,,
,QDACYP0010,61280,14/06/2018,NE,-13.09115833,142.7737389,0.529,,,,
,QDACYP0010,61280,14/06/2018,NW,-13.09098333,142.7728556,3.142,,,,
,QDACYP0010,61280,14/06/2018,SE,-13.09196944,142.7736639,0.894,,,,
QDACYP0010,QDACYP0010,61280,14/06/2018,SW,-13.09186111,142.7727556,0.632,,,,
,QDACYP0011,61281,14/06/2018,CENTRE,-13.20651944,142.7402278,1.009,,,,
,QDACYP0011,61281,14/06/2018,NE,-13.20606667,142.7406861,0.789,,,,
,QDACYP0011,61281,14/06/2018,NW,-13.20607222,142.7397667,1.181,,,,
,QDACYP0011,61281,14/06/2018,SE,-13.206975,142.7406889,1.716,,,,
QDACYP0011,QDACYP0011,61281,14/06/2018,SW,-13.206975,142.7397722,1.095,,,,
,QDACYP0012,61282,16/06/2018,CENTRE,-13.319823,142.591759,999,Estimate,,,
,QDACYP0012,61282,16/06/2018,NE,-13.31936389,142.5922389,1.982,,,,
,QDACYP0012,61282,16/06/2018,NW,-13.31933333,142.5913139,2.445,,,,
,QDACYP0012,61282,16/06/2018,SE,-13.32024722,142.5922667,1.721,,,,
QDACYP0012,QDACYP0012,61282,16/06/2018,SW,-13.32027778,142.5913,3.932,,,,
,QDACYP0013,61283,4/07/2018,CENTRE,-12.20168611,142.5691639,7.713,,,,
,QDACYP0013,61283,4/07/2018,NE,-12.20124167,142.5696028,8.358,,,,
,QDACYP0013,61283,4/07/2018,NW,-12.20123056,142.5686722,9.201,,,,
,QDACYP0013,61283,4/07/2018,SE,-12.20214167,142.5695944,7.675,,,,
QDACYP0013,QDACYP0013,61283,4/07/2018,SW,-12.20213333,142.5686806,5.761,,,,
,QDACYP0014,61284,4/07/2018,CENTRE,-12.19888611,142.5503639,9.516,,,,
,QDACYP0014,61284,4/07/2018,NE,-12.19844167,142.5508139,9.517,,,,
,QDACYP0014,61284,4/07/2018,NW,-12.198523,142.549798,12.218,,,,
,QDACYP0014,61284,4/07/2018,SE,-12.19931389,142.5508222,11.903,,,,
QDACYP0014,QDACYP0014,61284,4/07/2018,SW,-12.19935,142.5498972,9.028,,,,
,QDACYP0015,61285,5/07/2018,CENTRE,-12.2189,142.5389611,5.383,,,,
,QDACYP0015,61285,5/07/2018,NE,-12.21845,142.539425,6.957,,,,
,QDACYP0015,61285,5/07/2018,NW,-12.21846389,142.5385056,4.931,,,,
,QDACYP0015,61285,5/07/2018,SE,-12.21936667,142.5394333,6.368,,,,
QDACYP0015,QDACYP0015,61285,5/07/2018,SW,-12.21936389,142.5385111,6.833,,,,
,QDACYP0016,61286,6/07/2018,CENTRE,-11.49668333,142.4307944,7.389,,,,
,QDACYP0016,61286,6/07/2018,NE,-11.49625278,142.4312417,8.459,,,,
,QDACYP0016,61286,6/07/2018,NW,-11.49625556,142.4303278,7.698,,,,
,QDACYP0016,61286,6/07/2018,SE,-11.49715,142.4312556,9.638,,,,
QDACYP0016,QDACYP0016,61286,6/07/2018,SW,-11.49715833,142.4303389,7.709,,,,
,QDACYP0017,61287,7/07/2018,CENTRE,-11.54283333,142.4397833,6.993,,,,
,QDACYP0017,61287,7/07/2018,NE,-11.54240833,142.4402639,6.883,,,,
,QDACYP0017,61287,7/07/2018,NW,-11.54240556,142.4393583,6.02,,,,
,QDACYP0017,61287,7/07/2018,SE,-11.54331111,142.4402806,5.805,,,,
QDACYP0017,QDACYP0017,61287,7/07/2018,SW,-11.54330556,142.4393556,6.713,,,,
,QDACYP0018,61288,8/07/2018,CENTRE,-11.05321111,142.3672167,5.898,,,,
,QDACYP0018,61288,8/07/2018,NE,-11.05273889,142.3676694,6.083,,,,
,QDACYP0018,61288,8/07/2018,NW,-11.05275,142.3667611,5.714,,,,
,QDACYP0018,61288,8/07/2018,SE,-11.05363889,142.3676722,7.048,,,,
QDACYP0018,QDACYP0018,61288,8/07/2018,SW,-11.05363333,142.3667556,6.421,,,,
,QDACYP0019,61289,9/07/2018,CENTRE,-10.72714722,142.490775,5.613,,,,
,QDACYP0019,61289,9/07/2018,NE,-10.72663889,142.4912306,5.062,,,,
,QDACYP0019,61289,9/07/2018,NW,-10.72664722,142.490325,5.066,,,,
,QDACYP0019,61289,9/07/2018,SE,-10.72754722,142.4912444,6.56,,,,
QDACYP0019,QDACYP0019,61289,9/07/2018,SW,-10.72754167,142.4903167,5.676,,,,
,QDACYP0020,61290,10/07/2018,CENTRE,-10.93572778,142.467425,7.65,,,,
,QDACYP0020,61290,10/07/2018,NE,-10.93526944,142.467875,6.046,,,,
,QDACYP0020,61290,10/07/2018,NW,-10.93525,142.4669861,9.565,,,,
,QDACYP0020,61290,10/07/2018,SE,-10.93616111,142.4678944,6.19,,,,
QDACYP0020,QDACYP0020,61290,10/07/2018,SW,-10.93616667,142.4669889,9.8,,,,
,QDACYP0021,61291,10/07/2018,CENTRE,-10.936977,142.460195,,,,,
,QDACYP0021,61291,10/07/2018,NE,-10.936649,142.460662,,,,,
,QDACYP0021,61291,10/07/2018,NW,-10.936621,142.459789,,,,,
,QDACYP0021,61291,10/07/2018,SE,-10.937509,142.460589,,,,,
QDACYP0021,QDACYP0021,61291,10/07/2018,SW,-10.937449,142.459743,,,,,
,QDACYP0022,61292,11/07/2018,CENTRE,-10.78770833,142.4387056,7.576,,,,
,QDACYP0022,61292,11/07/2018,NE,-10.78725833,142.4391639,11.234,,,,
,QDACYP0022,61292,11/07/2018,NW,-10.78725,142.4382528,7.264,,,,
,QDACYP0022,61292,11/07/2018,SE,-10.78815833,142.4391667,6.661,,,,
QDACYP0022,QDACYP0022,61292,11/07/2018,SW,-10.78816389,142.4382556,5.18,,,,
,QDACYP0023,61293,13/07/2018,CENTRE,-12.33179167,142.2315167,8.534,,,,
,QDACYP0023,61293,13/07/2018,NE,-12.33133056,142.2319694,7.713,,,,
,QDACYP0023,61293,13/07/2018,NW,-12.33132222,142.2310222,9.539,,,,
,QDACYP0023,61293,13/07/2018,SE,-12.33223611,142.2319639,15.628,,,,
QDACYP0023,QDACYP0023,61293,13/07/2018,SW,-12.33224444,142.2310528,10.564,,,,
,QDACYP0024,61294,13/07/2018,CENTRE,-12.36764167,142.2047139,6.078,,,,
,QDACYP0024,61294,13/07/2018,NE,-12.36719167,142.2051972,15.077,,,,
,QDACYP0024,61294,13/07/2018,NW,-12.36719167,142.2042806,10.968,,,,
,QDACYP0024,61294,13/07/2018,SE,-12.368075,142.2052528,11.698,,,,
QDACYP0024,QDACYP0024,61294,13/07/2018,SW,-12.368075,142.2042722,7.924,,,,
,QDADEU0001,61495,30/04/2021,CENTRE,-20.54577557,146.1294943,0,,,,
,QDADEU0001,61495,30/04/2021,NE,-20.54532132,146.1299738,0,,,,
,QDADEU0001,61495,30/04/2021,NW,-20.5453251,146.1290162,0,,,,
,QDADEU0001,61495,30/04/2021,SE,-20.5462237,146.1299739,0,,,,
QDADEU0001,QDADEU0001,61495,30/04/2021,SW,-20.54621706,146.1290211,0,,,,
,QDADEU0002,62425,1/05/2021,CENTRE,-20.54527779,146.1276232,,,,,
,QDADEU0002,62425,1/05/2021,NE,-20.54483091,146.1281017,0,,,,
,QDADEU0002,62425,1/05/2021,NW,-20.54483085,146.127142,0,,,,
,QDADEU0002,62425,1/05/2021,SE,-20.54572889,146.1280994,0,,,,
QDADEU0002,QDADEU0002,62425,1/05/2021,SW,-20.54572186,146.12715,0,,,,
,QDADEU0003,61498,1/05/2021,CENTRE,-20.5313501,146.1362549,0,,,,
,QDADEU0003,61498,1/05/2021,NE,-20.53089014,146.1367408,0,,,,
,QDADEU0003,61498,1/05/2021,NW,-20.5308989,146.1357812,0,,,,
,QDADEU0003,61498,1/05/2021,SE,-20.53179548,146.1367469,0,,,,
QDADEU0003,QDADEU0003,61498,1/05/2021,SW,-20.53181611,146.1357723,0,,,,
,QDADEU0004,63873,2/05/2021,CENTRE,-20.53535274,146.1365423,0,,,,
,QDADEU0004,63873,2/05/2021,NE,-20.534842,146.137076,0,,,,
,QDADEU0004,63873,2/05/2021,NW,-20.5348121,146.1361318,0,,,,
,QDADEU0004,63873,2/05/2021,SE,-20.53574047,146.1370634,0,,,,
QDADEU0004,QDADEU0004,63873,2/05/2021,SW,-20.535741,146.136112,,,,,
,QDADEU0005,61496,3/05/2021,CENTRE,-20.54829669,146.1360069,0,,,,
,QDADEU0005,61496,3/05/2021,NE,-20.54783471,146.1365215,0,,,,
,QDADEU0005,61496,3/05/2021,NW,-20.54783868,146.1355614,0,,,,
,QDADEU0005,61496,3/05/2021,SE,-20.54873373,146.1365242,0,,,,
QDADEU0005,QDADEU0005,61496,3/05/2021,SW,-20.54873579,146.1355686,0,,,,
,QDADEU0006,63874,3/05/2021,CENTRE,-20.54937571,146.1375142,0,,,,
,QDADEU0006,63874,3/05/2021,NE,-20.548923,146.137994,0,,,,
,QDADEU0006,63874,3/05/2021,NW,-20.548919,146.137035,0,,,,
,QDADEU0006,63874,3/05/2021,SE,-20.549827,146.137989,0,,,,
QDADEU0006,QDADEU0006,63874,3/05/2021,SW,-20.549822,146.13703,0,,,,
,QDAEIU0001,59889,2/07/2013,CENTRE,-19.53826667,144.2105,752,,,,
,QDAEIU0001,59889,2/07/2013,NE,-19.53781111,144.2109722,133,,,,
,QDAEIU0001,59889,2/07/2013,NW,-19.53781111,144.2100167,892,,,,
,QDAEIU0001,59889,2/07/2013,SE,-19.53871389,144.2109722,740,,,,
QDAEIU0001,QDAEIU0001,59889,2/07/2013,SW,-19.53871389,144.2100194,75,,,,
,QDAEIU0002,59942,12/06/2013,CENTRE,-19.55205278,144.2246167,886,,,,
,QDAEIU0002,59942,12/06/2013,NE,-19.5516,144.2250972,177,,,,
,QDAEIU0002,59942,12/06/2013,NW,-19.55159722,144.22415,691,,,,
,QDAEIU0002,59942,12/06/2013,SE,-19.55248333,144.2251056,919,,,,
QDAEIU0002,QDAEIU0002,59942,12/06/2013,SW,-19.5525,144.22415,549,,,,
,QDAEIU0003,59890,3/07/2013,CENTRE,-19.40945833,144.1700611,19,,,,
,QDAEIU0003,59890,3/07/2013,NE,-19.40901111,144.1705389,63,,,,
,QDAEIU0003,59890,3/07/2013,NW,-19.40901111,144.1695861,876,,,,
,QDAEIU0003,59890,3/07/2013,SE,-19.40991111,144.1705361,956,,,,
QDAEIU0003,QDAEIU0003,59890,3/07/2013,SW,-19.40990833,144.1695861,135,,,,
,QDAEIU0004,59943,13/06/2013,CENTRE,-19.44612778,144.1619389,967,,,,
,QDAEIU0004,59943,13/06/2013,NE,-19.44568333,144.1624194,672,,,,
,QDAEIU0004,59943,13/06/2013,NW,-19.44567778,144.1614639,255,,,,
,QDAEIU0004,59943,13/06/2013,SE,-19.44658333,144.1624167,609,,,,
QDAEIU0004,QDAEIU0004,59943,13/06/2013,SW,-19.44658056,144.1614722,197,,,,
,QDAEIU0005,59891,30/09/2013,CENTRE,-18.45448611,143.899875,783,,,,
,QDAEIU0005,59891,30/09/2013,NE,-18.45403611,143.9003389,171,,,,
,QDAEIU0005,59891,30/09/2013,NW,-18.45404167,143.8993944,789,,,,
,QDAEIU0005,59891,30/09/2013,SE,-18.45494167,143.9003417,837,,,,
QDAEIU0005,QDAEIU0005,59891,30/09/2013,SW,-18.45493889,143.8993972,749,,,,
,QDAEIU0006,59892,1/10/2013,CENTRE,-18.467425,143.8921583,1.975,,,,
,QDAEIU0006,59892,1/10/2013,NE,-18.466975,143.8926389,2.672,,,,
,QDAEIU0006,59892,1/10/2013,NW,-18.46696667,143.8917028,1.437,,,,
,QDAEIU0006,59892,1/10/2013,SE,-18.46786667,143.8926389,2.108,,,,
QDAEIU0006,QDAEIU0006,59892,1/10/2013,SW,-18.46784722,143.8916972,3.027,,,,
,QDAEIU0007,59893,1/10/2013,CENTRE,-18.46741667,143.8912417,414,,,,
,QDAEIU0007,59893,1/10/2013,NE,-18.46698611,143.8916889,230,,,,
,QDAEIU0007,59893,1/10/2013,NW,-18.46695833,143.8907528,140,,,,
,QDAEIU0007,59893,1/10/2013,SE,-18.46785556,143.8917083,850,,,,
QDAEIU0007,QDAEIU0007,59893,1/10/2013,SW,-18.46784167,143.8907528,144,,,,
,QDAEIU0008,61490,5/05/2021,CENTRE,-19.88741456,146.1896636,0,,,,
,QDAEIU0008,61490,5/05/2021,NE,-19.88696681,146.190139,0,,,,
,QDAEIU0008,61490,5/05/2021,NW,-19.8869688,146.189187,0,,,,
,QDAEIU0008,61490,5/05/2021,SE,-19.88786197,146.1901424,0,,,,
QDAEIU0008,QDAEIU0008,61490,5/05/2021,SW,-19.88786634,146.1891868,0,,,,
,QDAEIU0009,61489,5/05/2021,CENTRE,-19.88735811,146.1876974,0,,,,
,QDAEIU0009,61489,5/05/2021,NE,-19.88696005,146.1881733,0,,,,
,QDAEIU0009,61489,5/05/2021,NW,-19.88695713,146.1872126,0,,,,
,QDAEIU0009,61489,5/05/2021,SE,-19.88785676,146.1881704,0,,,,
QDAEIU0009,QDAEIU0009,61489,5/05/2021,SW,-19.88785772,146.1872187,0,,,,
,QDAEIU0010,61491,6/05/2021,CENTRE,-19.89292289,146.1828817,0,,,,
,QDAEIU0010,61491,6/05/2021,NE,-19.89247802,146.1833505,0,,,,
,QDAEIU0010,61491,6/05/2021,NW,-19.89247465,146.182385,0,,,,
,QDAEIU0010,61491,6/05/2021,SE,-19.89337294,146.183351,0,,,,
QDAEIU0010,QDAEIU0010,61491,6/05/2021,SW,-19.89337427,146.182391,0,,,,
,QDAGUP0001,59945,16/06/2013,CENTRE,-20.10831111,143.7248306,820,,,,
,QDAGUP0001,59945,16/06/2013,NE,-20.10786111,143.7253111,880,,,,
,QDAGUP0001,59945,16/06/2013,NW,-20.10786111,143.7243528,672,,,,
,QDAGUP0001,59945,16/06/2013,SE,-20.10876667,143.7253111,609,,,,
QDAGUP0001,QDAGUP0001,59945,16/06/2013,SW,-20.10876389,143.7243556,755,,,,
,QDAGUP0002,59894,15/06/2013,CENTRE,-20.03055833,143.7630472,215,,,,
,QDAGUP0002,59894,15/06/2013,NE,-20.03010556,143.7634972,26,,,,
,QDAGUP0002,59894,15/06/2013,NW,-20.03010833,143.76255,597,,,,
,QDAGUP0002,59894,15/06/2013,SE,-20.03100556,143.7634972,269,,,,
QDAGUP0002,QDAGUP0002,59894,15/06/2013,SW,-20.03099722,143.7625278,394,,,,
,QDAGUP0003,59946,17/06/2013,CENTRE,-20.39885833,143.6821611,628,,,,
,QDAGUP0003,59946,17/06/2013,NE,-20.39837222,143.6826444,782,,,,
,QDAGUP0003,59946,17/06/2013,NW,-20.39837222,143.6816861,720,,,,
,QDAGUP0003,59946,17/06/2013,SE,-20.39927222,143.6826472,63,,,,
QDAGUP0003,QDAGUP0003,59946,17/06/2013,SW,-20.39927778,143.6816889,392,,,,
,QDAGUP0004,59895,26/07/2013,CENTRE,-20.01329722,142.4784111,639,,,,
,QDAGUP0004,59895,26/07/2013,NE,-20.01282778,142.4788444,936,,,,
,QDAGUP0004,59895,26/07/2013,NW,-20.01282222,142.4778889,401,,,,
,QDAGUP0004,59895,26/07/2013,SE,-20.01372778,142.4788417,97,,,,
QDAGUP0004,QDAGUP0004,59895,26/07/2013,SW,-20.01373333,142.4778889,337,,,,
,QDAGUP0005,59947,18/06/2013,CENTRE,-19.99092222,142.465525,191,,,,
,QDAGUP0005,59947,18/06/2013,NE,-19.99047222,142.4660111,729,,,,
,QDAGUP0005,59947,18/06/2013,NW,-19.99047222,142.4650528,709,,,,
,QDAGUP0005,59947,18/06/2013,SE,-19.99137222,142.4660028,39,,,,
QDAGUP0005,QDAGUP0005,59947,18/06/2013,SW,-19.99137222,142.46505,875,,,,
,QDAGUP0006,59896,26/07/2013,CENTRE,-19.955175,142.4025861,609,,,,
,QDAGUP0006,59896,26/07/2013,NE,-19.95474722,142.4030583,984,,,,
,QDAGUP0006,59896,26/07/2013,NW,-19.95474444,142.4020861,854,,,,
,QDAGUP0006,59896,26/07/2013,SE,-19.95565556,142.40305,388,,,,
QDAGUP0006,QDAGUP0006,59896,26/07/2013,SW,-19.95565,142.4021028,200,,,,
,QDAGUP0007,59897,19/06/2013,CENTRE,-20.08387222,141.8175028,964,,,,
,QDAGUP0007,59897,19/06/2013,NE,-20.08341389,141.8179833,490,,,,
,QDAGUP0007,59897,19/06/2013,NW,-20.083425,141.8170222,997,,,,
,QDAGUP0007,59897,19/06/2013,SE,-20.084325,141.8179833,772,,,,
QDAGUP0007,QDAGUP0007,59897,19/06/2013,SW,-20.084325,141.817025,681,,,,
,QDAGUP0008,59948,20/06/2013,CENTRE,-19.8012,142.0221083,405,,,,
,QDAGUP0008,59948,20/06/2013,NE,-19.80078889,142.0224778,801,,,,
,QDAGUP0008,59948,20/06/2013,NW,-19.80079167,142.021525,859,,,,
,QDAGUP0008,59948,20/06/2013,SE,-19.8017,142.0224806,199,,,,
QDAGUP0008,QDAGUP0008,59948,20/06/2013,SW,-19.80169444,142.021525,818,,,,
,QDAGUP0009,59949,20/06/2013,CENTRE,-19.84541667,141.9611694,801,,,,
,QDAGUP0009,59949,20/06/2013,NE,-19.84496667,141.9616444,11,,,,
,QDAGUP0009,59949,20/06/2013,NW,-19.84496389,141.9606889,763,,,,
,QDAGUP0009,59949,20/06/2013,SE,-19.84587222,141.9616444,623,,,,
QDAGUP0009,QDAGUP0009,59949,20/06/2013,SW,-19.84586944,141.9606861,97,,,,
,QDAGUP0010,59898,2/08/2013,CENTRE,-19.91444444,141.8347389,998,,,,
,QDAGUP0010,59898,2/08/2013,NE,-19.91394722,141.8352333,407,,,,
,QDAGUP0010,59898,2/08/2013,NW,-19.91395556,141.8342861,731,,,,
,QDAGUP0010,59898,2/08/2013,SE,-19.91485278,141.8352389,234,,,,
QDAGUP0010,QDAGUP0010,59898,2/08/2013,SW,-19.91485278,141.8342833,752,,,,
,QDAGUP0011,59950,21/06/2013,CENTRE,-19.93936944,141.8282528,990,,,,
,QDAGUP0011,59950,21/06/2013,NE,-19.93890278,141.828725,322,,,,
,QDAGUP0011,59950,21/06/2013,NW,-19.93891667,141.8277722,238,,,,
,QDAGUP0011,59950,21/06/2013,SE,-19.93981667,141.828725,659,,,,
QDAGUP0011,QDAGUP0011,59950,21/06/2013,SW,-19.93981944,141.827775,904,,,,
,QDAGUP0012,59944,10/07/2013,CENTRE,-19.58138056,140.3122611,702,,,,
,QDAGUP0012,59944,10/07/2013,NE,-19.58095,140.3126861,37,,,,
,QDAGUP0012,59944,10/07/2013,NW,-19.58094167,140.3117278,405,,,,
,QDAGUP0012,59944,10/07/2013,SE,-19.58185,140.3126806,655,,,,
QDAGUP0012,QDAGUP0012,59944,10/07/2013,SW,-19.58185278,140.3117278,330,,,,
,QDAGUP0013,59951,11/07/2013,CENTRE,-19.29737222,140.1642194,669,,,,
,QDAGUP0013,59951,11/07/2013,NE,-19.29691667,140.1647028,792,,,,
,QDAGUP0013,59951,11/07/2013,NW,-19.29692778,140.1637444,37,,,,
,QDAGUP0013,59951,11/07/2013,SE,-19.29782778,140.1647,803,,,,
QDAGUP0013,QDAGUP0013,59951,11/07/2013,SW,-19.297825,140.16375,692,,,,
,QDAGUP0014,59899,11/07/2013,CENTRE,-18.23838333,140.7875139,721,,,,
,QDAGUP0014,59899,11/07/2013,NE,-18.23793889,140.7879917,117,,,,
,QDAGUP0014,59899,11/07/2013,NW,-18.23793333,140.7870417,680,,,,
,QDAGUP0014,59899,11/07/2013,SE,-18.23883889,140.7879861,976,,,,
QDAGUP0014,QDAGUP0014,59899,11/07/2013,SW,-18.23883889,140.7870389,53,,,,
,QDAGUP0015,59952,11/07/2013,CENTRE,-18.25659444,140.7330444,44,,,,
,QDAGUP0015,59952,11/07/2013,NE,-18.25614444,140.7335111,1,,,,
,QDAGUP0015,59952,11/07/2013,NW,-18.25614722,140.7325722,458,,,,
,QDAGUP0015,59952,11/07/2013,SE,-18.25704722,140.7335139,275,,,,
QDAGUP0015,QDAGUP0015,59952,11/07/2013,SW,-18.25704722,140.7325694,882,,,,
,QDAGUP0016,59900,12/07/2013,CENTRE,-18.248425,140.7487389,80,,,,
,QDAGUP0016,59900,12/07/2013,NE,-18.24794444,140.7492111,441,,,,
,QDAGUP0016,59900,12/07/2013,NW,-18.24795278,140.7482639,799,,,,
,QDAGUP0016,59900,12/07/2013,SE,-18.24885833,140.7492028,785,,,,
QDAGUP0016,QDAGUP0016,59900,12/07/2013,SW,-18.24885556,140.7482667,240,,,,
,QDAGUP0017,59987,12/07/2013,CENTRE,-17.64092222,141.0867389,0.638,,,,
,QDAGUP0017,59987,12/07/2013,NE,-17.64047222,141.0872028,0.688,,,,
,QDAGUP0017,59987,12/07/2013,NW,-17.64046944,141.0862611,0.951,,,,
,QDAGUP0017,59987,12/07/2013,SE,-17.641375,141.0872028,1.146,,,,
QDAGUP0017,QDAGUP0017,59987,12/07/2013,SW,-17.64137778,141.0862639,0.735,,,,
,QDAGUP0018,59901,13/07/2013,CENTRE,-17.66014722,141.1059083,296,,,,
,QDAGUP0018,59901,13/07/2013,NE,-17.65963889,141.1063611,175,,,,
,QDAGUP0018,59901,13/07/2013,NW,-17.65963889,141.1054,485,,,,
,QDAGUP0018,59901,13/07/2013,SE,-17.66053333,141.1063472,913,,,,
QDAGUP0018,QDAGUP0018,59901,13/07/2013,SW,-17.66053889,141.1054028,753,,,,
,QDAGUP0019,59953,14/07/2013,CENTRE,-17.62120833,141.0741361,672,,,,
,QDAGUP0019,59953,14/07/2013,NE,-17.62076111,141.0746028,998,,,,
,QDAGUP0019,59953,14/07/2013,NW,-17.62075833,141.0736611,688,,,,
,QDAGUP0019,59953,14/07/2013,SE,-17.62166111,141.0746111,225,,,,
QDAGUP0019,QDAGUP0019,59953,14/07/2013,SW,-17.62165833,141.0736639,401,,,,
,QDAGUP0020,59902,15/07/2013,CENTRE,-17.01310278,140.9606806,25,,,,
,QDAGUP0020,59902,15/07/2013,NE,-17.01265,140.9611639,916,,,,
,QDAGUP0020,59902,15/07/2013,NW,-17.01265278,140.9602194,56,,,,
,QDAGUP0020,59902,15/07/2013,SE,-17.01355556,140.9611611,112,,,,
QDAGUP0020,QDAGUP0020,59902,15/07/2013,SW,-17.01355833,140.960225,937,,,,
,QDAGUP0021,59954,16/07/2013,CENTRE,-17.00174722,140.9941778,919,,,,
,QDAGUP0021,59954,16/07/2013,NE,-17.00129722,140.9946444,646,,,,
,QDAGUP0021,59954,16/07/2013,NW,-17.0013,140.9937111,606,,,,
,QDAGUP0021,59954,16/07/2013,SE,-17.0022,140.9946444,933,,,,
QDAGUP0021,QDAGUP0021,59954,16/07/2013,SW,-17.00219167,140.9937028,606,,,,
,QDAGUP0022,59903,16/07/2013,CENTRE,-17.02179167,141.0559528,338,,,,
,QDAGUP0022,59903,16/07/2013,NE,-17.02133611,141.0564167,772,,,,
,QDAGUP0022,59903,16/07/2013,NW,-17.02133333,141.0554806,856,,,,
,QDAGUP0022,59903,16/07/2013,SE,-17.02224167,141.0564222,829,,,,
QDAGUP0022,QDAGUP0022,59903,16/07/2013,SW,-17.02223889,141.0554806,133,,,,
,QDAGUP0023,59955,17/07/2013,CENTRE,-17.02293333,141.0377694,978,,,,
,QDAGUP0023,59955,17/07/2013,NE,-17.02247222,141.0382556,33,,,,
,QDAGUP0023,59955,17/07/2013,NW,-17.02248056,141.0373083,629,,,,
,QDAGUP0023,59955,17/07/2013,SE,-17.02338611,141.0382417,664,,,,
QDAGUP0023,QDAGUP0023,59955,17/07/2013,SW,-17.02338611,141.0373028,688,,,,
,QDAGUP0024,59904,17/07/2013,CENTRE,-17.46308611,140.8479972,823,,,,
,QDAGUP0024,59904,17/07/2013,NE,-17.46263333,140.8484778,843,,,,
,QDAGUP0024,59904,17/07/2013,NW,-17.46263611,140.847525,583,,,,
,QDAGUP0024,59904,17/07/2013,SE,-17.46353889,140.848475,915,,,,
QDAGUP0024,QDAGUP0024,59904,17/07/2013,SW,-17.46353889,140.8475333,733,,,,
,QDAGUP0025,59956,18/07/2013,CENTRE,-17.45756389,140.8407083,910,,,,
,QDAGUP0025,59956,18/07/2013,NE,-17.45711667,140.8411639,969,,,,
,QDAGUP0025,59956,18/07/2013,NW,-17.45711667,140.8402306,599,,,,
